"읍부","여자","20~24",17723,2769,3407,4227,2947,3289,1084,-,-,-,-
"읍부","여자","25~29",18560,1955,2228,3873,2855,3433,3468,748,-,-,-
"읍부","여자","30~34",13189,1070,1292,2188,1655,2437,2574,1703,270,-,-
"읍부","여자","35~39",11609,738,687,1577,1359,1863,2400,1600,867,518,-
"읍부","여자","40~44",12062,694,612,1492,1102,1794,2572,1765,719,1151,161
"읍부","여자","45~49",16242,885,772,1899,1651,2363,3147,2562,1070,1282,611
"읍부","여자","50~54",19787,1116,980,2111,1935,2708,3699,3111,1416,1672,1039
"읍부","여자","55~59",24955,1080,850,2349,2083,3207,4934,4361,2117,2794,1180
"읍부","여자","60~64",29394,977,800,2317,2027,3783,5353,5024,2560,4486,2067
"읍부","여자","65~69",26798,833,623,1676,1590,3058,4869,4784,2464,4352,2549
"읍부","여자","70~74",26221,762,623,1375,1242,2591,4805,4427,2410,4254,3732
"읍부","여자","75~79",29585,638,535,1576,1267,3049,5275,4997,2827,4337,5084
"읍부","여자","80~84",25914,480,435,1201,834,2434,4393,4421,2575,3843,5298
"읍부","여자","85세 이상",18587,212,235,595,482,1273,2597,3157,1876,3056,5104
"면부","계","합계",720479,31966,32395,64563,51590,91207,138219,109600,56130,75640,69169
"면부","계","20세 미만",4828,1732,1604,995,364,133,-,-,-,-,-
"면부","계","20~24",24263,3911,5247,6244,3991,3504,1366,-,-,-,-
"면부","계","25~29",28508,3045,3613,5632,4232,5164,5687,1135,-,-,-
"면부","계","30~34",25239,2070,1995,4000,3248,4244,5772,3312,598,-,-
"면부","계","35~39",24637,1620,1478,3275,2546,3987,5420,3396,1892,1023,-
"면부","계","40~44",26951,1617,1755,3365,2654,4202,5343,3696,1705,2283,331
"면부","계","45~49",37051,2126,2062,4355,3357,5410,7329,4967,2424,3032,1989
"면부","계","50~54",51269,2600,2356,5528,4632,7979,10235,7729,3022,3846,3342
"면부","계","55~59",69914,2815,2674,6253,5595,9693,15259,11363,5252,6334,4676
"면부","계","60~64",81943,2768,2637,6833,6134,10887,17418,13618,6924,9347,5377
"면부","계","65~69",70655,2070,1756,4747,4227,8753,15029,12448,6472,9084,6069
"면부","계","70~74",65692,1714,1518,3918,3237,7167,13174,11907,6272,9310,7475
"면부","계","75~79",76725,1617,1501,3774,3090,8185,14347,13768,7886,11127,11430
"면부","계","80~84",75066,1464,1374,3515,2663,7450,13086,12929,7575,11043,13967
"면부","계","85세 이상",57738,797,825,2129,1620,4449,8754,9332,6108,9211,14513
"면부","남자","합계",345918,19070,18792,37879,30147,49503,72063,50825,22230,27034,18375
"면부","남자","20세 미만",2829,1025,935,583,204,82,-,-,-,-,-
"면부","남자","20~24",13733,2344,2738,3620,2168,1906,957,-,-,-,-
"면부","남자","25~29",20280,2079,2553,3910,2897,3705,4249,887,-,-,-
"면부","남자","30~34",19082,1537,1423,2972,2462,3186,4485,2585,432,-,-
"면부","남자","35~39",18553,1159,995,2394,1882,2997,4222,2681,1451,772,-
"면부","남자","40~44",20101,1178,1251,2474,1969,3066,4071,2870,1306,1673,243
"면부","남자","45~49",26977,1535,1438,3060,2246,3957,5460,3638,1680,2387,1576
"면부","남자","50~54",35378,1712,1535,3648,3038,5442,7152,5416,2077,2752,2606
"면부","남자","55~59",44313,1777,1695,3847,3454,6120,9696,7207,3218,3842,3457
"면부","남자","60~64",47052,1647,1596,4213,3647,6544,10196,7732,3536,4589,3352
"면부","남자","65~69",34278,990,855,2490,2231,4495,7675,6206,2805,3723,2808
"면부","남자","70~74",23208,649,591,1591,1359,2630,5149,4303,2063,2910,1963
"면부","남자","75~79",17127,513,375,1155,1058,2150,3650,3350,1616,1989,1271
"면부","남자","80~84",13441,541,467,1126,859,1911,2891,2306,1171,1450,719
"면부","남자","85세 이상",9566,384,345,796,673,1312,2210,1644,875,947,380
"면부","여자","합계",374561,12896,13603,26684,21443,41704,66156,58775,33900,48606,50794
"면부","여자","20세 미만",1999,707,669,412,160,51,-,-,-,-,-
"면부","여자","20~24",10530,1567,2509,2624,1823,1598,409,-,-,-,-
"면부","여자","25~29",8228,966,1060,1722,1335,1459,1438,248,-,-,-
"면부","여자","30~34",6157,533,572,1028,786,1058,1287,727,166,-,-
"면부","여자","35~39",6084,461,483,881,664,990,1198,715,441,251,-
"면부","여자","40~44",6850,439,504,891,685,1136,1272,826,399,610,88
"면부","여자","45~49",10074,591,624,1295,1111,1453,1869,1329,744,645,413
"면부","여자","50~54",15891,888,821,1880,1594,2537,3083,2313,945,1094,736
"면부","여자","55~59",25601,1038,979,2406,2141,3573,5563,4156,2034,2492,1219
"면부","여자","60~64",34891,1121,1041,2620,2487,4343,7222,5886,3388,4758,2025
"면부","여자","65~69",36377,1080,901,2257,1996,4258,7354,6242,3667,5361,3261
"면부","여자","70~74",42484,1065,927,2327,1878,4537,8025,7604,4209,6400,5512
"면부","여자","75~79",59598,1104,1126,2619,2032,6035,10697,10418,6270,9138,10159
"면부","여자","80~84",61625,923,907,2389,1804,5539,10195,10623,6404,9593,13248
"면부","여자","85세 이상",48172,413,480,1333,947,3137,6544,7688,5233,8264,14133
"서울특별시","계","합계",1390701,76196,83482,167183,126647,200121,281942,197696,82144,97535,77755
"서울특별시","계","20세 미만",14237,3423,5593,3584,944,693,-,-,-,-,-
"서울특별시","계","20~24",123938,15246,20717,29263,19437,26331,12944,-,-,-,-
"서울특별시","계","25~29",238517,19855,21898,41533,32435,47298,60631,14867,-,-,-
"서울특별시","계","30~34",183573,9831,10166,23799,18236,30383,51037,35110,5011,-,-
"서울특별시","계","35~39",126485,5553,5404,13086,11035,17905,30109,24860,13279,5254,-
"서울특별시","계","40~44",91518,3414,3213,8413,6649,11663,18654,17432,9135,11709,1236
"서울특별시","계","45~49",90186,3238,2992,7763,6247,10115,16016,15971,8978,11538,7328
"서울특별시","계","50~54",82704,2934,2458,7310,5349,9100,13670,13862,7119,10568,10334
"서울특별시","계","55~59",84976,2943,2456,7221,5637,9096,14583,13979,7914,10534,10613
"서울특별시","계","60~64",94834,2941,2725,8057,6317,10200,16774,16041,7897,12742,11140
"서울특별시","계","65~69",77047,2153,1982,5498,4573,8498,14272,13129,6457,10437,10048
"서울특별시","계","70~74",65469,1730,1462,4555,3618,6919,12206,11830,5594,8705,8850
"서울특별시","계","75~79",54109,1428,1197,3401,3084,5532,9925,9441,4789,7273,8039
"서울특별시","계","80~84",37968,931,761,2300,1924,4180,6812,6579,3566,5390,5525
"서울특별시","계","85세 이상",25140,576,458,1400,1162,2208,4309,4595,2405,3385,4642
"서울특별시","남자","합계",650999,35507,39202,79213,58600,90416,132242,97125,38701,45057,34936
"서울특별시","남자","20세 미만",5345,1184,2326,1199,363,273,-,-,-,-,-
"서울특별시","남자","20~24",42602,5834,8438,10573,6473,7287,3997,-,-,-,-
"서울특별시","남자","25~29",114318,10122,11017,21277,15358,21897,26826,7821,-,-,-
"서울특별시","남자","30~34",102247,5393,5731,13332,10454,17164,27831,19240,3102,-,-
"서울특별시","남자","35~39",70540,3136,2865,7597,5999,10069,16957,13740,6911,3266,-
"서울특별시","남자","40~44",51144,2054,1940,4810,3821,6383,10147,9573,4831,6758,827
"서울특별시","남자","45~49",52330,1886,1712,4404,3584,5726,8948,9327,4904,6978,4861
"서울특별시","남자","50~54",48793,1473,1244,4069,2951,5322,8157,8270,4003,6269,7035
"서울특별시","남자","55~59",46352,1227,1114,3475,2573,4691,8176,8011,4406,5722,6957
"서울특별시","남자","60~64",42318,1111,1088,3110,2523,3829,7460,7748,3789,5463,6197
"서울특별시","남자","65~69",28985,740,660,1791,1654,2774,4907,5285,2856,4255,4063
"서울특별시","남자","70~74",20181,481,463,1503,1160,2041,3735,3524,1621,3098,2555
"서울특별시","남자","75~79",13245,415,304,970,846,1390,2434,2407,1204,1786,1489
"서울특별시","남자","80~84",7863,263,144,637,493,975,1518,1405,668,1103,657
"서울특별시","남자","85세 이상",4736,188,156,466,348,595,1149,774,406,359,295
"서울특별시","여자","합계",739702,40689,44280,87970,68047,109705,149700,100571,43443,52478,42819
"서울특별시","여자","20세 미만",8892,2239,3267,2385,581,420,-,-,-,-,-
"서울특별시","여자","20~24",81336,9412,12279,18690,12964,19044,8947,-,-,-,-
"서울특별시","여자","25~29",124199,9733,10881,20256,17077,25401,33805,7046,-,-,-
"서울특별시","여자","30~34",81326,4438,4435,10467,7782,13219,23206,15870,1909,-,-
"서울특별시","여자","35~39",55945,2417,2539,5489,5036,7836,13152,11120,6368,1988,-
"서울특별시","여자","40~44",40374,1360,1273,3603,2828,5280,8507,7859,4304,4951,409
"서울특별시","여자","45~49",37856,1352,1280,3359,2663,4389,7068,6644,4074,4560,2467
"서울특별시","여자","50~54",33911,1461,1214,3241,2398,3778,5513,5592,3116,4299,3299
"서울특별시","여자","55~59",38624,1716,1342,3746,3064,4405,6407,5968,3508,4812,3656
"서울특별시","여자","60~64",52516,1830,1637,4947,3794,6371,9314,8293,4108,7279,4943
"서울특별시","여자","65~69",48062,1413,1322,3707,2919,5724,9365,7844,3601,6182,5985
"서울특별시","여자","70~74",45288,1249,999,3052,2458,4878,8471,8306,3973,5607,6295
"서울특별시","여자","75~79",40864,1013,893,2431,2238,4142,7491,7034,3585,5487,6550
"서울특별시","여자","80~84",30105,668,617,1663,1431,3205,5294,5174,2898,4287,4868
"서울특별시","여자","85세 이상",20404,388,302,934,814,1613,3160,3821,1999,3026,4347
"부산광역시","계","합계",455207,25018,27032,47623,38962,58829,85282,66392,30756,40990,34323
"부산광역시","계","20세 미만",4513,1438,1901,806,272,96,-,-,-,-,-
"부산광역시","계","20~24",36903,4726,7678,8541,6682,6807,2469,-,-,-,-
"부산광역시","계","25~29",46740,4544,4627,8231,6523,8788,11755,2272,-,-,-
"부산광역시","계","30~34",33655,2569,2427,4797,3763,5851,7544,5957,747,-,-
"부산광역시","계","35~39",27809,1731,1536,3360,2876,4625,6453,4346,1945,937,-
"부산광역시","계","40~44",24544,1270,949,2374,1948,3542,5514,4257,1689,2657,344
"부산광역시","계","45~49",28650,1287,1127,2567,2303,3411,5628,5173,2389,3040,1725
"부산광역시","계","50~54",31838,1455,1205,2918,2441,3762,5834,5111,2444,3658,3010
"부산광역시","계","55~59",37611,1449,1268,3357,2544,4115,7021,6292,3320,4424,3821
"부산광역시","계","60~64",46987,1415,1259,3422,2874,4935,8798,8331,4593,6455,4905
"부산광역시","계","65~69",41298,1066,1061,2493,2305,3962,7554,7431,4235,6154,5037
"부산광역시","계","70~74",34080,788,808,1831,1856,3204,6265,6369,3565,4862,4532
"부산광역시","계","75~79",28761,642,624,1427,1304,2982,5281,4994,2878,4152,4477
"부산광역시","계","80~84",20250,439,375,1029,858,1886,3383,3705,1839,3050,3686
"부산광역시","계","85세 이상",11568,199,187,470,413,863,1783,2154,1112,1601,2786
"부산광역시","남자","합계",206311,12353,13453,22937,18609,27025,38990,29665,12948,16595,13736
"부산광역시","남자","20세 미만",1863,635,799,300,93,36,-,-,-,-,-
"부산광역시","남자","20~24",15709,2098,3791,3780,2811,2307,922,-,-,-,-
"부산광역시","남자","25~29",24621,2509,2539,4602,3513,4734,5525,1199,-,-,-
"부산광역시","남자","30~34",20296,1573,1547,2757,2316,3445,4575,3562,521,-,-
"부산광역시","남자","35~39",16917,1051,852,1969,1722,2826,4095,2669,1103,630,-
"부산광역시","남자","40~44",15010,778,596,1504,1184,2062,3404,2583,1063,1618,218
"부산광역시","남자","45~49",16979,790,644,1464,1309,2115,3352,3056,1258,1775,1216
"부산광역시","남자","50~54",18453,785,659,1530,1362,2039,3409,3079,1284,2144,2162
"부산광역시","남자","55~59",19225,580,587,1451,1116,1911,3576,3333,1719,2285,2667
"부산광역시","남자","60~64",20026,605,532,1361,1114,1882,3320,3528,2142,2700,2842
"부산광역시","남자","65~69",15015,392,346,870,830,1319,2512,2705,1638,2356,2047
"부산광역시","남자","70~74",9789,221,210,484,493,955,1630,1825,1099,1575,1297
"부산광역시","남자","75~79",6395,164,179,402,370,645,1375,1036,590,902,732
"부산광역시","남자","80~84",3872,115,101,289,222,503,741,704,378,424,395
"부산광역시","남자","85세 이상",2141,57,71,174,154,246,554,386,153,186,160
"부산광역시","여자","합계",248896,12665,13579,24686,20353,31804,46292,36727,17808,24395,20587
"부산광역시","여자","20세 미만",2650,803,1102,506,179,60,-,-,-,-,-
"부산광역시","여자","20~24",21194,2628,3887,4761,3871,4500,1547,-,-,-,-
"부산광역시","여자","25~29",22119,2035,2088,3629,3010,4054,6230,1073,-,-,-
"부산광역시","여자","30~34",13359,996,880,2040,1447,2406,2969,2395,226,-,-
