"부산광역시","계","35~39",19916,6644,4351,2647,1920,3110,509,278,183,274,
"부산광역시","계","40~44",22422,6282,4152,2836,2267,4600,1054,394,330,507,
"부산광역시","계","45~49",24580,5827,4087,2790,2623,5825,1598,788,360,682,
"부산광역시","계","50~54",28886,5801,4119,3143,3175,7279,2373,1240,831,925,
"부산광역시","계","55~59",36568,5492,4215,3389,3990,9475,4283,2319,1416,1989,
"부산광역시","계","60~64",35230,4029,3125,2886,3121,8605,4778,2632,2449,3605,
"부산광역시","계","65~69",32096,2834,2549,2055,2373,7173,4233,2724,2800,5355,
"부산광역시","계","70~74",29984,2349,2114,1894,2092,6257,3584,2387,2838,6469,
"부산광역시","계","75세 이상",50214,3352,3011,2288,2706,9881,6038,4086,4391,14461,
"부산광역시","남자","합계",149952,43180,24580,14003,13433,26566,9486,5214,4514,8976,
"부산광역시","남자","20세 미만",2509,2146,198,34,64,26,20,9,7,5,
"부산광역시","남자","20~24",12317,7368,3069,884,449,381,60,60,34,12,
"부산광역시","남자","25~29",13851,6937,3438,1315,1099,734,109,70,72,77,
"부산광역시","남자","30~34",12816,5465,2967,1430,1242,1180,203,134,60,135,
"부산광역시","남자","35~39",11710,3906,2419,1510,1070,1931,321,209,153,191,
"부산광역시","남자","40~44",13085,3777,2335,1570,1252,2571,583,306,259,432,
"부산광역시","남자","45~49",13977,3352,2278,1603,1549,3054,948,438,206,549,
"부산광역시","남자","50~54",14876,3173,2303,1477,1571,3710,993,573,450,626,
"부산광역시","남자","55~59",15984,2860,2061,1426,1756,3932,1664,781,555,949,
"부산광역시","남자","60~64",12925,1704,1351,1171,1348,3303,1478,754,731,1085,
"부산광역시","남자","65~69",9478,1060,867,666,790,2342,1219,695,620,1219,
"부산광역시","남자","70~74",7360,749,631,507,676,1661,790,583,543,1220,
"부산광역시","남자","75세 이상",9064,683,663,410,567,1741,1098,602,824,2476,
"부산광역시","여자","합계",211595,42005,26963,17435,16496,40145,19590,12000,11378,25583,
"부산광역시","여자","20세 미만",2605,2065,381,52,35,53,7,6,6,,
"부산광역시","여자","20~24",15433,9049,4129,1139,753,294,30,,39,,
"부산광역시","여자","25~29",12111,5632,3223,1429,911,770,72,33,33,8,
"부산광역시","여자","30~34",10009,3913,2415,1227,1109,1068,125,54,43,55,
"부산광역시","여자","35~39",8206,2738,1932,1137,850,1179,188,69,30,83,
"부산광역시","여자","40~44",9337,2505,1817,1266,1015,2029,471,88,71,75,
"부산광역시","여자","45~49",10603,2475,1809,1187,1074,2771,650,350,154,133,
"부산광역시","여자","50~54",14010,2628,1816,1666,1604,3569,1380,667,381,299,
"부산광역시","여자","55~59",20584,2632,2154,1963,2234,5543,2619,1538,861,1040,
"부산광역시","여자","60~64",22305,2325,1774,1715,1773,5302,3300,1878,1718,2520,
"부산광역시","여자","65~69",22618,1774,1682,1389,1583,4831,3014,2029,2180,4136,
"부산광역시","여자","70~74",22624,1600,1483,1387,1416,4596,2794,1804,2295,5249,
"부산광역시","여자","75세 이상",41150,2669,2348,1878,2139,8140,4940,3484,3567,11985,
"대구광역시","계","합계",240352,55009,34233,22340,22385,47010,19952,12319,10930,16174,
"대구광역시","계","20세 미만",3110,2440,407,76,105,42,30,10,,,
"대구광역시","계","20~24",16922,9186,4634,1370,956,609,83,32,41,11,
"대구광역시","계","25~29",16775,7544,4399,1851,1414,1133,214,96,55,69,
"대구광역시","계","30~34",16840,6359,3781,2109,1923,2135,262,136,69,66,
"대구광역시","계","35~39",15089,4657,2930,2192,1790,2596,446,225,125,128,
"대구광역시","계","40~44",17342,4585,3038,2313,2113,3791,859,362,137,144,
"대구광역시","계","45~49",18888,4480,2942,2147,2141,4562,1500,642,257,217,
"대구광역시","계","50~54",20850,4108,2960,2378,2456,5348,1939,862,438,361,
"대구광역시","계","55~59",22847,3725,2550,2225,2482,5828,2592,1665,1156,624,
"대구광역시","계","60~64",20481,2488,1853,1649,1983,5215,2594,1764,1468,1467,
"대구광역시","계","65~69",18699,1739,1400,1165,1465,4327,2491,1903,1963,2246,
"대구광역시","계","70~74",19526,1539,1285,1131,1488,4604,2540,1724,1903,3312,
"대구광역시","계","75세 이상",32983,2159,2054,1734,2069,6820,4402,2898,3318,7529,
"대구광역시","남자","합계",101897,29418,17184,10392,9870,18930,6236,3603,2807,3457,
"대구광역시","남자","20세 미만",1373,1112,150,44,42,18,,7,,,
"대구광역시","남자","20~24",7615,4381,2005,527,367,241,44,15,29,6,
"대구광역시","남자","25~29",9872,4586,2676,916,771,667,148,56,23,29,
"대구광역시","남자","30~34",10255,4251,2285,1104,1162,1076,175,96,52,54,
"대구광역시","남자","35~39",9108,2925,1857,1309,971,1433,303,155,75,80,
"대구광역시","남자","40~44",10237,2723,1798,1281,1199,2274,515,238,98,111,
"대구광역시","남자","45~49",11006,2753,1659,1301,1222,2610,826,307,173,155,
"대구광역시","남자","50~54",10462,2312,1567,1310,1135,2573,742,395,180,248,
"대구광역시","남자","55~59",9692,1920,1220,999,1129,2306,918,532,442,226,
"대구광역시","남자","60~64",7361,1034,866,601,788,1916,798,472,435,451,
"대구광역시","남자","65~69",5124,608,449,354,431,1351,566,493,458,414,
"대구광역시","남자","70~74",4389,448,307,325,337,1183,495,353,313,628,
"대구광역시","남자","75세 이상",5403,365,345,321,316,1282,706,484,529,1055,
"대구광역시","여자","합계",138455,25591,17049,11948,12515,28080,13716,8716,8123,12717,
"대구광역시","여자","20세 미만",1737,1328,257,32,63,24,30,3,,,
"대구광역시","여자","20~24",9307,4805,2629,843,589,368,39,17,12,5,
"대구광역시","여자","25~29",6903,2958,1723,935,643,466,66,40,32,40,
"대구광역시","여자","30~34",6585,2108,1496,1005,761,1059,87,40,17,12,
"대구광역시","여자","35~39",5981,1732,1073,883,819,1163,143,70,50,48,
"대구광역시","여자","40~44",7105,1862,1240,1032,914,1517,344,124,39,33,
"대구광역시","여자","45~49",7882,1727,1283,846,919,1952,674,335,84,62,
"대구광역시","여자","50~54",10388,1796,1393,1068,1321,2775,1197,467,258,113,
"대구광역시","여자","55~59",13155,1805,1330,1226,1353,3522,1674,1133,714,398,
"대구광역시","여자","60~64",13120,1454,987,1048,1195,3299,1796,1292,1033,1016,
"대구광역시","여자","65~69",13575,1131,951,811,1034,2976,1925,1410,1505,1832,
"대구광역시","여자","70~74",15137,1091,978,806,1151,3421,2045,1371,1590,2684,
"대구광역시","여자","75세 이상",27580,1794,1709,1413,1753,5538,3696,2414,2789,6474,
"인천광역시","계","합계",243261,61632,35515,23891,26049,47462,16954,10319,8428,13011,
"인천광역시","계","20세 미만",1944,1440,224,72,83,87,25,13,,,
"인천광역시","계","20~24",11675,6328,3202,788,759,377,107,75,39,,
"인천광역시","계","25~29",17905,8304,4206,1928,1693,1263,194,126,121,70,
"인천광역시","계","30~34",21658,8317,4407,2792,2723,2478,398,285,172,86,
"인천광역시","계","35~39",20266,6742,3807,2497,2748,3289,633,269,151,130,
"인천광역시","계","40~44",21391,6259,3643,2526,3062,4215,893,438,201,154,
"인천광역시","계","45~49",21275,5655,3148,2451,2666,4742,1370,676,397,170,
"인천광역시","계","50~54",23813,5094,3423,2498,3019,5825,1827,1124,566,437,
"인천광역시","계","55~59",24659,4747,3028,2495,2632,6524,2284,1172,935,842,
"인천광역시","계","60~64",18318,2826,1882,1629,1657,4853,2126,1291,1073,981,
"인천광역시","계","65~69",16498,1929,1478,1386,1667,3870,1908,1241,1116,1903,
"인천광역시","계","70~74",15592,1601,1325,1257,1319,3479,1746,1101,1363,2401,
"인천광역시","계","75세 이상",28267,2390,1742,1572,2021,6460,3443,2508,2294,5837,
"인천광역시","남자","합계",118296,34898,19571,12253,13169,22108,6765,3724,2670,3138,
"인천광역시","남자","20세 미만",936,682,117,25,57,37,5,13,,,
"인천광역시","남자","20~24",5657,3153,1545,313,334,175,70,50,17,,
"인천광역시","남자","25~29",10378,5046,2386,1037,918,656,118,86,76,55,
"인천광역시","남자","30~34",13574,5278,2794,1662,1709,1480,277,175,135,64,
"인천광역시","남자","35~39",12831,4316,2292,1532,1638,2224,461,189,95,84,
"인천광역시","남자","40~44",13889,4092,2428,1524,2045,2651,595,304,144,106,
"인천광역시","남자","45~49",12892,3529,1930,1441,1522,2895,811,418,212,134,
"인천광역시","남자","50~54",13938,3135,2115,1506,1567,3369,1037,593,312,304,
"인천광역시","남자","55~59",12143,2598,1731,1176,1240,3161,898,553,416,370,
"인천광역시","남자","60~64",7776,1377,965,810,760,2016,816,396,365,271,
"인천광역시","남자","65~69",5338,811,483,533,596,1344,585,277,270,439,
"인천광역시","남자","70~74",3970,426,377,383,404,909,503,242,307,419,
"인천광역시","남자","75세 이상",4974,455,408,311,379,1191,589,428,321,892,
"인천광역시","여자","합계",124965,26734,15944,11638,12880,25354,10189,6595,5758,9873,
"인천광역시","여자","20세 미만",1008,758,107,47,26,50,20,,,,
"인천광역시","여자","20~24",6018,3175,1657,475,425,202,37,25,22,,
"인천광역시","여자","25~29",7527,3258,1820,891,775,607,76,40,45,15,
"인천광역시","여자","30~34",8084,3039,1613,1130,1014,998,121,110,37,22,
"인천광역시","여자","35~39",7435,2426,1515,965,1110,1065,172,80,56,46,
"인천광역시","여자","40~44",7502,2167,1215,1002,1017,1564,298,134,57,48,
"인천광역시","여자","45~49",8383,2126,1218,1010,1144,1847,559,258,185,36,
"인천광역시","여자","50~54",9875,1959,1308,992,1452,2456,790,531,254,133,
"인천광역시","여자","55~59",12516,2149,1297,1319,1392,3363,1386,619,519,472,
"인천광역시","여자","60~64",10542,1449,917,819,897,2837,1310,895,708,710,
"인천광역시","여자","65~69",11160,1118,995,853,1071,2526,1323,964,846,1464,
"인천광역시","여자","70~74",11622,1175,948,874,915,2570,1243,859,1056,1982,
"인천광역시","여자","75세 이상",23293,1935,1334,1261,1642,5269,2854,2080,1973,4945,
"광주광역시","계","합계",163354,36066,27031,15370,14653,34480,11056,7420,6752,10526,
"광주광역시","계","20세 미만",2378,1611,448,131,61,84,25,6,12,,
"광주광역시","계","20~24",14039,6524,4839,1237,828,452,86,22,39,12,
"광주광역시","계","25~29",15545,5882,4430,1814,1563,1513,185,77,51,30,
"광주광역시","계","30~34",15143,5096,3484,1942,1884,2156,341,84,100,56,
