"대구광역시","남자","25~29세",17456,17206,250,101,18,79,104,38,81
"대구광역시","남자","30~34세",15489,15261,228,74,29,102,135,44,41
"대구광역시","남자","35~39세",12459,12153,306,71,42,106,109,39,82
"대구광역시","남자","40~44세",11244,10871,373,105,31,196,158,62,98
"대구광역시","남자","45~49세",13208,12556,652,230,69,353,248,137,164
"대구광역시","남자","50~54세",13982,12971,1011,273,52,648,375,195,186
"대구광역시","남자","55~59세",13571,12348,1223,306,128,876,305,201,129
"대구광역시","남자","60~64세",12107,10957,1150,253,178,792,271,183,139
"대구광역시","남자","65~69세",8256,7093,1163,254,184,853,253,227,172
"대구광역시","남자","70~74세",5310,4504,806,180,182,577,153,163,139
"대구광역시","남자","75세 이상",7449,5218,2231,564,969,1453,528,411,496
"대구광역시","여자","합계",163591,143247,20344,5035,4153,15992,5312,3263,2646
"대구광역시","여자","5~19세",1538,1514,24,15,-,3,9,-,-
"대구광역시","여자","20~24세",12482,12348,134,56,-,38,64,-,8
"대구광역시","여자","25~29세",14248,14032,216,135,-,25,93,5,28
"대구광역시","여자","30~34세",8501,8353,148,50,3,45,112,17,12
"대구광역시","여자","35~39세",7243,7046,197,72,8,64,88,25,23
"대구광역시","여자","40~44세",6899,6679,220,71,8,111,81,42,32
"대구광역시","여자","45~49세",8666,8255,411,146,23,224,162,23,86
"대구광역시","여자","50~54세",10369,9729,640,161,45,393,191,25,96
"대구광역시","여자","55~59세",14044,12975,1069,288,101,703,251,123,146
"대구광역시","여자","60~64세",17157,15537,1620,523,152,1213,336,189,109
"대구광역시","여자","65~69세",16237,14174,2063,407,177,1679,319,169,127
"대구광역시","여자","70~74세",14258,11907,2351,497,357,1948,420,234,113
"대구광역시","여자","75세 이상",31949,20698,11251,2614,3279,9546,3186,2411,1866
"인천광역시","계","합계",324841,292645,32196,8927,6066,23529,9098,6129,4725
"인천광역시","계","5~19세",2469,2447,22,20,-,2,-,-,-
"인천광역시","계","20~24세",17300,16939,361,194,17,96,114,16,42
"인천광역시","계","25~29세",34217,33590,627,289,42,162,265,38,92
"인천광역시","계","30~34세",28844,28340,504,200,48,186,213,50,68
"인천광역시","계","35~39세",25483,24744,739,214,51,384,382,93,101
"인천광역시","계","40~44세",23655,22837,818,242,61,432,322,139,143
"인천광역시","계","45~49세",26709,25444,1265,444,103,709,491,197,255
"인천광역시","계","50~54세",27592,25876,1716,554,144,1091,518,339,278
"인천광역시","계","55~59세",30473,27836,2637,834,239,1831,714,496,389
"인천광역시","계","60~64세",31801,28459,3342,994,357,2375,817,552,431
"인천광역시","계","65~69세",22911,19602,3309,864,429,2444,633,517,317
"인천광역시","계","70~74세",18468,15088,3380,791,482,2699,741,543,310
"인천광역시","계","75세 이상",34919,21443,13476,3287,4093,11118,3888,3149,2299
"인천광역시","남자","합계",168675,157176,11499,3462,2089,7133,3406,2316,2059
"인천광역시","남자","5~19세",1130,1124,6,6,-,-,-,-,-
