"세종특별자치시","계","20~24세",6881,2763,1314,1395,54,4118,-
"세종특별자치시","계","25~29세",6623,5439,4895,475,69,1184,-
"세종특별자치시","계","30~34세",5478,5177,4769,305,103,301,-
"세종특별자치시","계","35~39세",3855,3621,3386,109,126,234,-
"세종특별자치시","계","40~44세",3072,2837,2666,77,94,235,-
"세종특별자치시","계","45~49세",3017,2727,2604,55,68,290,-
"세종특별자치시","계","50~54세",2825,2377,2249,82,46,448,-
"세종특별자치시","계","55~59세",2535,2003,1946,37,20,532,-
"세종특별자치시","계","60~64세",2321,1532,1417,79,36,789,-
"세종특별자치시","계","65~69세",1686,742,657,73,12,944,-
"세종특별자치시","계","70세 이상",3954,863,797,57,9,3091,-
"세종특별자치시","남자","합계",22724,16858,15278,1309,271,5866,-
"세종특별자치시","남자","15~19세",669,126,20,102,4,543,-
"세종특별자치시","남자","20~24세",3297,1051,471,565,15,2246,-
"세종특별자치시","남자","25~29세",3688,2767,2470,246,51,921,-
"세종특별자치시","남자","30~34세",3489,3306,3091,189,26,183,-
"세종특별자치시","남자","35~39세",2426,2328,2211,58,59,98,-
"세종특별자치시","남자","40~44세",1841,1713,1633,52,28,128,-
"세종특별자치시","남자","45~49세",1745,1596,1529,40,27,149,-
"세종특별자치시","남자","50~54세",1574,1386,1343,12,31,188,-
"세종특별자치시","남자","55~59세",1317,1113,1097,9,7,204,-
"세종특별자치시","남자","60~64세",1033,774,753,10,11,259,-
"세종특별자치시","남자","65~69세",655,379,352,15,12,276,-
"세종특별자치시","남자","70세 이상",990,319,308,11,-,671,-
"세종특별자치시","여자","합계",20853,13499,11475,1654,370,7354,-
"세종특별자치시","여자","15~19세",661,150,33,117,-,511,-
"세종특별자치시","여자","20~24세",3584,1712,843,830,39,1872,-
"세종특별자치시","여자","25~29세",2935,2672,2425,229,18,263,-
"세종특별자치시","여자","30~34세",1989,1871,1678,116,77,118,-
"세종특별자치시","여자","35~39세",1429,1293,1175,51,67,136,-
"세종특별자치시","여자","40~44세",1231,1124,1033,25,66,107,-
"세종특별자치시","여자","45~49세",1272,1131,1075,15,41,141,-
"세종특별자치시","여자","50~54세",1251,991,906,70,15,260,-
"세종특별자치시","여자","55~59세",1218,890,849,28,13,328,-
"세종특별자치시","여자","60~64세",1288,758,664,69,25,530,-
"세종특별자치시","여자","65~69세",1031,363,305,58,-,668,-
"세종특별자치시","여자","70세 이상",2964,544,489,46,9,2420,-
"경기도","계","합계",1405946,952937,880497,45466,26974,453009,-
"경기도","계","15~19세",8646,3080,1492,1553,35,5566,-
"경기도","계","20~24세",71325,45681,31439,13386,856,25644,-
"경기도","계","25~29세",165901,144593,133120,8614,2859,21308,-
"경기도","계","30~34세",147266,132917,125684,3995,3238,14349,-
"경기도","계","35~39세",124823,110313,104514,2400,3399,14510,-
"경기도","계","40~44세",109713,94674,89332,1912,3430,15039,-
"경기도","계","45~49세",119770,100442,94375,2595,3472,19328,-
"경기도","계","50~54세",118136,93306,88026,2206,3074,24830,-
"경기도","계","55~59세",121372,87836,82477,2474,2885,33536,-
"경기도","계","60~64세",122173,72248,67767,2493,1988,49925,-
"경기도","계","65~69세",89745,37669,34922,1740,1007,52076,-
"경기도","계","70세 이상",207076,30178,27349,2098,731,176898,-
"경기도","남자","합계",758046,587356,552266,20031,15059,170690,-
"경기도","남자","15~19세",3746,1238,669,543,26,2508,-
"경기도","남자","20~24세",32145,19375,13475,5496,404,12770,-
"경기도","남자","25~29세",99420,86213,79396,5335,1482,13207,-
"경기도","남자","30~34세",100520,92081,88038,2353,1690,8439,-
"경기도","남자","35~39세",84639,76797,73650,1113,2034,7842,-
"경기도","남자","40~44세",72288,64235,61313,879,2043,8053,-
"경기도","남자","45~49세",77270,67347,64317,967,2063,9923,-
"경기도","남자","50~54세",72926,60050,57553,807,1690,12876,-
"경기도","남자","55~59세",67432,51738,49195,869,1674,15694,-
"경기도","남자","60~64세",57891,38009,36082,774,1153,19882,-
"경기도","남자","65~69세",35917,18168,17200,450,518,17749,-
"경기도","남자","70세 이상",53852,12105,11378,445,282,41747,-
"경기도","여자","합계",647900,365581,328231,25435,11915,282319,-
"경기도","여자","15~19세",4900,1842,823,1010,9,3058,-
"경기도","여자","20~24세",39180,26306,17964,7890,452,12874,-
"경기도","여자","25~29세",66481,58380,53724,3279,1377,8101,-
"경기도","여자","30~34세",46746,40836,37646,1642,1548,5910,-
"경기도","여자","35~39세",40184,33516,30864,1287,1365,6668,-
"경기도","여자","40~44세",37425,30439,28019,1033,1387,6986,-
"경기도","여자","45~49세",42500,33095,30058,1628,1409,9405,-
"경기도","여자","50~54세",45210,33256,30473,1399,1384,11954,-
"경기도","여자","55~59세",53940,36098,33282,1605,1211,17842,-
"경기도","여자","60~64세",64282,34239,31685,1719,835,30043,-
"경기도","여자","65~69세",53828,19501,17722,1290,489,34327,-
"경기도","여자","70세 이상",153224,18073,15971,1653,449,135151,-
"강원도","계","합계",231339,139536,126725,9486,3325,91803,-
"강원도","계","15~19세",3078,748,329,419,-,2330,-
"강원도","계","20~24세",23355,10020,6122,3837,61,13335,-
"강원도","계","25~29세",19192,15599,13895,1436,268,3593,-
"강원도","계","30~34세",13660,12094,11395,489,210,1566,-
"강원도","계","35~39세",11306,9934,9279,231,424,1372,-
"강원도","계","40~44세",11296,9685,9168,206,311,1611,-
"강원도","계","45~49세",14512,12015,11404,242,369,2497,-
"강원도","계","50~54세",18255,14707,13997,364,346,3548,-
"강원도","계","55~59세",22059,15873,15037,489,347,6186,-
"강원도","계","60~64세",24382,14453,13610,488,355,9929,-
"강원도","계","65~69세",18579,8774,8251,295,228,9805,-
"강원도","계","70세 이상",51665,15634,14238,990,406,36031,-
"강원도","남자","합계",115658,78206,71893,4539,1774,37452,-
"강원도","남자","15~19세",1873,345,158,187,-,1528,-
"강원도","남자","20~24세",12706,4762,2673,2051,38,7944,-
"강원도","남자","25~29세",12152,9525,8355,991,179,2627,-
"강원도","남자","30~34세",8952,8134,7660,346,128,818,-
"강원도","남자","35~39세",7364,6689,6376,122,191,675,-
"강원도","남자","40~44세",7266,6559,6308,69,182,707,-
"강원도","남자","45~49세",9097,7867,7531,91,245,1230,-
"강원도","남자","50~54세",11010,9315,8983,130,202,1695,-
"강원도","남자","55~59세",12130,9247,8874,166,207,2883,-
"강원도","남자","60~64세",12228,7745,7343,162,240,4483,-
"강원도","남자","65~69세",8091,4064,3888,75,101,4027,-
"강원도","남자","70세 이상",12789,3954,3744,149,61,8835,-
"강원도","여자","합계",115681,61330,54832,4947,1551,54351,-
"강원도","여자","15~19세",1205,403,171,232,-,802,-
"강원도","여자","20~24세",10649,5258,3449,1786,23,5391,-
"강원도","여자","25~29세",7040,6074,5540,445,89,966,-
"강원도","여자","30~34세",4708,3960,3735,143,82,748,-
"강원도","여자","35~39세",3942,3245,2903,109,233,697,-
"강원도","여자","40~44세",4030,3126,2860,137,129,904,-
"강원도","여자","45~49세",5415,4148,3873,151,124,1267,-
"강원도","여자","50~54세",7245,5392,5014,234,144,1853,-
"강원도","여자","55~59세",9929,6626,6163,323,140,3303,-
"강원도","여자","60~64세",12154,6708,6267,326,115,5446,-
"강원도","여자","65~69세",10488,4710,4363,220,127,5778,-
"강원도","여자","70세 이상",38876,11680,10494,841,345,27196,-
"충청북도","계","합계",236174,144454,132607,8912,2935,91720,-
"충청북도","계","15~19세",4056,1060,578,467,15,2996,-
"충청북도","계","20~24세",22676,10473,6746,3527,200,12203,-
"충청북도","계","25~29세",26658,22406,20597,1548,261,4252,-
"충청북도","계","30~34세",18521,16705,15902,512,291,1816,-
"충청북도","계","35~39세",14585,12758,11976,341,441,1827,-
"충청북도","계","40~44세",12949,11070,10557,257,256,1879,-
"충청북도","계","45~49세",15312,12761,12128,247,386,2551,-
"충청북도","계","50~54세",17924,14239,13574,355,310,3685,-
"충청북도","계","55~59세",20327,14708,14037,332,339,5619,-
"충청북도","계","60~64세",21150,12558,11904,436,218,8592,-
"충청북도","계","65~69세",16282,6960,6558,297,105,9322,-
"충청북도","계","70세 이상",45734,8756,8050,593,113,36978,-
"충청북도","남자","합계",122447,87017,81294,4216,1507,35430,-
"충청북도","남자","15~19세",2008,405,229,176,-,1603,-
"충청북도","남자","20~24세",11581,4756,3022,1652,82,6825,-
"충청북도","남자","25~29세",17590,14582,13379,1066,137,3008,-
"충청북도","남자","30~34세",12866,11767,11307,281,179,1099,-
"충청북도","남자","35~39세",9845,8826,8420,167,239,1019,-
"충청북도","남자","40~44세",8591,7563,7303,99,161,1028,-
"충청북도","남자","45~49세",9681,8380,8074,141,165,1301,-
"충청북도","남자","50~54세",10754,8824,8587,98,139,1930,-
"충청북도","남자","55~59세",11137,8643,8290,148,205,2494,-
"충청북도","남자","60~64세",10236,6725,6398,214,113,3511,-
"충청북도","남자","65~69세",6830,3465,3319,90,56,3365,-
"충청북도","남자","70세 이상",11328,3081,2966,84,31,8247,-
"충청북도","여자","합계",113727,57437,51313,4696,1428,56290,-
"충청북도","여자","15~19세",2048,655,349,291,15,1393,-
"충청북도","여자","20~24세",11095,5717,3724,1875,118,5378,-
"충청북도","여자","25~29세",9068,7824,7218,482,124,1244,-
"충청북도","여자","30~34세",5655,4938,4595,231,112,717,-
"충청북도","여자","35~39세",4740,3932,3556,174,202,808,-
"충청북도","여자","40~44세",4358,3507,3254,158,95,851,-
"충청북도","여자","45~49세",5631,4381,4054,106,221,1250,-
"충청북도","여자","50~54세",7170,5415,4987,257,171,1755,-
"충청북도","여자","55~59세",9190,6065,5747,184,134,3125,-
"충청북도","여자","60~64세",10914,5833,5506,222,105,5081,-
"충청북도","여자","65~69세",9452,3495,3239,207,49,5957,-
"충청북도","여자","70세 이상",34406,5675,5084,509,82,28731,-
"충청남도","계","합계",304939,192989,178380,10432,4177,111950,-
"충청남도","계","15~19세",4878,1263,516,724,23,3615,-
"충청남도","계","20~24세",26810,12671,8050,4392,229,14139,-
"충청남도","계","25~29세",30885,26843,24938,1468,437,4042,-
"충청남도","계","30~34세",25522,23382,22306,587,489,2140,-
"충청남도","계","35~39세",20646,18608,17902,276,430,2038,-
"충청남도","계","40~44세",18007,15629,14929,283,417,2378,-
"충청남도","계","45~49세",20237,17183,16437,310,436,3054,-
"충청남도","계","50~54세",22102,17914,17143,327,444,4188,-
"충청남도","계","55~59세",25582,19476,18556,436,484,6106,-
"충청남도","계","60~64세",25799,16058,15134,449,475,9741,-
"충청남도","계","65~69세",20045,9680,9145,333,202,10365,-
"충청남도","계","70세 이상",64426,14282,13324,847,111,50144,-
"충청남도","남자","합계",159735,119900,113212,4292,2396,39835,-
"충청남도","남자","15~19세",2209,483,204,279,-,1726,-
"충청남도","남자","20~24세",12101,5611,3867,1605,139,6490,-
"충청남도","남자","25~29세",19786,17114,15933,938,243,2672,-
"충청남도","남자","30~34세",18321,17099,16467,340,292,1222,-
"충청남도","남자","35~39세",15170,14022,13654,160,208,1148,-
"충청남도","남자","40~44세",12843,11554,11215,109,230,1289,-
"충청남도","남자","45~49세",13567,11980,11536,164,280,1587,-
"충청남도","남자","50~54세",13778,11787,11405,127,255,1991,-
"충청남도","남자","55~59세",14652,11801,11318,179,304,2851,-
"충청남도","남자","60~64세",13074,8815,8372,155,288,4259,-
"충청남도","남자","65~69세",8591,4638,4429,111,98,3953,-
"충청남도","남자","70세 이상",15643,4996,4812,125,59,10647,-
"충청남도","여자","합계",145204,73089,65168,6140,1781,72115,-
"충청남도","여자","15~19세",2669,780,312,445,23,1889,-
"충청남도","여자","20~24세",14709,7060,4183,2787,90,7649,-
"충청남도","여자","25~29세",11099,9729,9005,530,194,1370,-
"충청남도","여자","30~34세",7201,6283,5839,247,197,918,-
"충청남도","여자","35~39세",5476,4586,4248,116,222,890,-
"충청남도","여자","40~44세",5164,4075,3714,174,187,1089,-
"충청남도","여자","45~49세",6670,5203,4901,146,156,1467,-
"충청남도","여자","50~54세",8324,6127,5738,200,189,2197,-
"충청남도","여자","55~59세",10930,7675,7238,257,180,3255,-
"충청남도","여자","60~64세",12725,7243,6762,294,187,5482,-
"충청남도","여자","65~69세",11454,5042,4716,222,104,6412,-
"충청남도","여자","70세 이상",48783,9286,8512,722,52,39497,-
"전라북도","계","합계",255198,139520,128218,8336,2966,115678,-
"전라북도","계","15~19세",3596,799,351,422,26,2797,-
"전라북도","계","20~24세",21885,8788,5724,2893,171,13097,-
"전라북도","계","25~29세",21128,16438,14992,1203,243,4690,-
"전라북도","계","30~34세",15539,13479,12770,493,216,2060,-
"전라북도","계","35~39세",13402,11525,10906,285,334,1877,-
"전라북도","계","40~44세",13171,10860,10267,279,314,2311,-
"전라북도","계","45~49세",16426,13225,12565,333,327,3201,-
"전라북도","계","50~54세",18814,14546,13806,385,355,4268,-
"전라북도","계","55~59세",21310,14834,14159,292,383,6476,-
"전라북도","계","60~64세",23174,13196,12523,424,249,9978,-
"전라북도","계","65~69세",19255,7999,7531,350,118,11256,-
"전라북도","계","70세 이상",67498,13831,12624,977,230,53667,-
"전라북도","남자","합계",121718,79684,74364,3479,1841,42034,-
"전라북도","남자","15~19세",2029,441,272,143,26,1588,-
"전라북도","남자","20~24세",11500,3770,2376,1261,133,7730,-
"전라북도","남자","25~29세",12367,9378,8536,743,99,2989,-
"전라북도","남자","30~34세",10214,9104,8746,241,117,1110,-
"전라북도","남자","35~39세",9055,8144,7771,135,238,911,-
"전라북도","남자","40~44세",8829,7563,7255,128,180,1266,-
"전라북도","남자","45~49세",10753,9065,8725,148,192,1688,-
"전라북도","남자","50~54세",11493,9276,8878,143,255,2217,-
"전라북도","남자","55~59세",11798,8700,8307,116,277,3098,-
"전라북도","남자","60~64세",11212,6854,6534,168,152,4358,-
"전라북도","남자","65~69세",7851,3587,3402,114,71,4264,-
"전라북도","남자","70세 이상",14617,3802,3562,139,101,10815,-
"전라북도","여자","합계",133480,59836,53854,4857,1125,73644,-
"전라북도","여자","15~19세",1567,358,79,279,-,1209,-
"전라북도","여자","20~24세",10385,5018,3348,1632,38,5367,-
"전라북도","여자","25~29세",8761,7060,6456,460,144,1701,-
"전라북도","여자","30~34세",5325,4375,4024,252,99,950,-
"전라북도","여자","35~39세",4347,3381,3135,150,96,966,-
"전라북도","여자","40~44세",4342,3297,3012,151,134,1045,-
"전라북도","여자","45~49세",5673,4160,3840,185,135,1513,-
"전라북도","여자","50~54세",7321,5270,4928,242,100,2051,-
"전라북도","여자","55~59세",9512,6134,5852,176,106,3378,-
"전라북도","여자","60~64세",11962,6342,5989,256,97,5620,-
"전라북도","여자","65~69세",11404,4412,4129,236,47,6992,-
"전라북도","여자","70세 이상",52881,10029,9062,838,129,42852,-
"전라남도","계","합계",256621,146633,136709,6925,2999,109988,-
"전라남도","계","15~19세",2374,741,399,336,6,1633,-
"전라남도","계","20~24세",12595,6703,4746,1773,184,5892,-
"전라남도","계","25~29세",16345,14398,13397,840,161,1947,-
"전라남도","계","30~34세",12926,11587,11013,327,247,1339,-
"전라남도","계","35~39세",12505,11033,10526,288,219,1472,-
"전라남도","계","40~44세",12310,10560,10122,209,229,1750,-
"전라남도","계","45~49세",15922,13314,12655,286,373,2608,-
"전라남도","계","50~54세",19413,15616,14923,318,375,3797,-
"전라남도","계","55~59세",22648,16758,15963,407,388,5890,-
"전라남도","계","60~64세",24469,14949,14158,458,333,9520,-
"전라남도","계","65~69세",20765,10321,9791,353,177,10444,-
"전라남도","계","70세 이상",84349,20653,19016,1330,307,63696,-
"전라남도","남자","합계",120032,84785,80085,2877,1823,35247,-
"전라남도","남자","15~19세",1580,472,224,242,6,1108,-
"전라남도","남자","20~24세",6779,3512,2468,937,107,3267,-
"전라남도","남자","25~29세",9862,8678,8133,440,105,1184,-
"전라남도","남자","30~34세",8877,8062,7723,197,142,815,-
"전라남도","남자","35~39세",8898,8161,7890,139,132,737,-
"전라남도","남자","40~44세",8728,7828,7570,115,143,900,-
"전라남도","남자","45~49세",10752,9375,8976,127,272,1377,-
"전라남도","남자","50~54세",12374,10354,9979,128,247,2020,-
"전라남도","남자","55~59세",13067,10156,9792,129,235,2911,-
"전라남도","남자","60~64세",12741,8209,7838,150,221,4532,-
"전라남도","남자","65~69세",9007,4732,4531,96,105,4275,-
"전라남도","남자","70세 이상",17367,5246,4961,177,108,12121,-
"전라남도","여자","합계",136589,61848,56624,4048,1176,74741,-
"전라남도","여자","15~19세",794,269,175,94,-,525,-
"전라남도","여자","20~24세",5816,3191,2278,836,77,2625,-
"전라남도","여자","25~29세",6483,5720,5264,400,56,763,-
"전라남도","여자","30~34세",4049,3525,3290,130,105,524,-
"전라남도","여자","35~39세",3607,2872,2636,149,87,735,-
"전라남도","여자","40~44세",3582,2732,2552,94,86,850,-
"전라남도","여자","45~49세",5170,3939,3679,159,101,1231,-
"전라남도","여자","50~54세",7039,5262,4944,190,128,1777,-
"전라남도","여자","55~59세",9581,6602,6171,278,153,2979,-
"전라남도","여자","60~64세",11728,6740,6320,308,112,4988,-
"전라남도","여자","65~69세",11758,5589,5260,257,72,6169,-
"전라남도","여자","70세 이상",66982,15407,14055,1153,199,51575,-
"경상북도","계","합계",388783,215785,199802,11336,4647,172998,-
"경상북도","계","15~19세",5807,1529,727,802,-,4278,-
"경상북도","계","20~24세",29628,12361,8566,3565,230,17267,-
"경상북도","계","25~29세",30302,24381,22193,1691,497,5921,-
"경상북도","계","30~34세",24489,21374,20341,596,437,3115,-
"경상북도","계","35~39세",21512,18387,17576,342,469,3125,-
"경상북도","계","40~44세",20200,16878,16012,356,510,3322,-
"경상북도","계","45~49세",24467,19964,19030,436,498,4503,-
"경상북도","계","50~54세",28856,22318,21125,551,642,6538,-
"경상북도","계","55~59세",34012,24000,22881,663,456,10012,-
"경상북도","계","60~64세",37436,20953,19846,679,428,16483,-
"경상북도","계","65~69세",31547,13756,13030,479,247,17791,-
"경상북도","계","70세 이상",100527,19884,18475,1176,233,80643,-
"경상북도","남자","합계",188119,127852,120233,4950,2669,60267,-
"경상북도","남자","15~19세",3110,847,470,377,-,2263,-
"경상북도","남자","20~24세",15591,6196,4447,1584,165,9395,-
"경상북도","남자","25~29세",19373,15252,13839,1097,316,4121,-
"경상북도","남자","30~34세",17237,15360,14731,370,259,1877,-
"경상북도","남자","35~39세",15055,13283,12917,142,224,1772,-
"경상북도","남자","40~44세",13657,11904,11467,158,279,1753,-
"경상북도","남자","45~49세",15713,13307,12863,194,250,2406,-
"경상북도","남자","50~54세",17363,14052,13498,187,367,3311,-
"경상북도","남자","55~59세",18683,14065,13524,273,268,4618,-
"경상북도","남자","60~64세",18070,11050,10515,249,286,7020,-
"경상북도","남자","65~69세",12580,6376,6108,123,145,6204,-
"경상북도","남자","70세 이상",21687,6160,5854,196,110,15527,-
"경상북도","여자","합계",200664,87933,79569,6386,1978,112731,-
"경상북도","여자","15~19세",2697,682,257,425,-,2015,-
"경상북도","여자","20~24세",14037,6165,4119,1981,65,7872,-
"경상북도","여자","25~29세",10929,9129,8354,594,181,1800,-
"경상북도","여자","30~34세",7252,6014,5610,226,178,1238,-
"경상북도","여자","35~39세",6457,5104,4659,200,245,1353,-
"경상북도","여자","40~44세",6543,4974,4545,198,231,1569,-
"경상북도","여자","45~49세",8754,6657,6167,242,248,2097,-
"경상북도","여자","50~54세",11493,8266,7627,364,275,3227,-
"경상북도","여자","55~59세",15329,9935,9357,390,188,5394,-
"경상북도","여자","60~64세",19366,9903,9331,430,142,9463,-
"경상북도","여자","65~69세",18967,7380,6922,356,102,11587,-
"경상북도","여자","70세 이상",78840,13724,12621,980,123,65116,-
"경상남도","계","합계",417715,245086,227914,11050,6122,172629,-
"경상남도","계","15~19세",2329,718,385,325,8,1611,-
"경상남도","계","20~24세",18608,10228,7212,2806,210,8380,-
"경상남도","계","25~29세",31153,26547,24558,1453,536,4606,-
"경상남도","계","30~34세",28225,24891,23445,847,599,3334,-
"경상남도","계","35~39세",27074,23267,22239,385,643,3807,-
"경상남도","계","40~44세",26380,22295,21147,434,714,4085,-
"경상남도","계","45~49세",31778,25590,24200,638,752,6188,-
"경상남도","계","50~54세",35644,27584,26159,617,808,8060,-
"경상남도","계","55~59세",39754,27073,25566,755,752,12681,-
"경상남도","계","60~64세",44047,24533,23183,808,542,19514,-
"경상남도","계","65~69세",35392,14085,13076,696,313,21307,-
"경상남도","계","70세 이상",97331,18275,16744,1286,245,79056,-
"경상남도","남자","합계",206064,145729,137365,4703,3661,60335,-
"경상남도","남자","15~19세",1230,382,211,171,-,848,-
"경상남도","남자","20~24세",9568,4830,3436,1341,53,4738,-
"경상남도","남자","25~29세",19112,16247,14929,979,339,2865,-
"경상남도","남자","30~34세",19681,17654,16771,507,376,2027,-
"경상남도","남자","35~39세",19072,17032,16452,160,420,2040,-
"경상남도","남자","40~44세",18347,15991,15359,156,476,2356,-
"경상남도","남자","45~49세",20687,17189,16445,267,477,3498,-
"경상남도","남자","50~54세",21402,17173,16469,227,477,4229,-
"경상남도","남자","55~59세",21295,15245,14431,302,512,6050,-
"경상남도","남자","60~64세",20466,12319,11800,236,283,8147,-
"경상남도","남자","65~69세",14188,6457,6090,185,182,7731,-
"경상남도","남자","70세 이상",21016,5210,4972,172,66,15806,-
"경상남도","여자","합계",211651,99357,90549,6347,2461,112294,-
"경상남도","여자","15~19세",1099,336,174,154,8,763,-
"경상남도","여자","20~24세",9040,5398,3776,1465,157,3642,-
"경상남도","여자","25~29세",12041,10300,9629,474,197,1741,-
"경상남도","여자","30~34세",8544,7237,6674,340,223,1307,-
"경상남도","여자","35~39세",8002,6235,5787,225,223,1767,-
"경상남도","여자","40~44세",8033,6304,5788,278,238,1729,-
"경상남도","여자","45~49세",11091,8401,7755,371,275,2690,-
"경상남도","여자","50~54세",14242,10411,9690,390,331,3831,-
"경상남도","여자","55~59세",18459,11828,11135,453,240,6631,-
"경상남도","여자","60~64세",23581,12214,11383,572,259,11367,-
"경상남도","여자","65~69세",21204,7628,6986,511,131,13576,-
"경상남도","여자","70세 이상",76315,13065,11772,1114,179,63250,-
"제주특별자치도","계","합계",81847,56178,51379,2783,2016,25669,-
"제주특별자치도","계","15~19세",613,191,54,137,-,422,-
"제주특별자치도","계","20~24세",3928,2833,2238,564,31,1095,-
"제주특별자치도","계","25~29세",7487,6434,6049,209,176,1053,-
"제주특별자치도","계","30~34세",6094,5381,5026,165,190,713,-
"제주특별자치도","계","35~39세",6418,5502,5036,174,292,916,-
"제주특별자치도","계","40~44세",6452,5412,5015,219,178,1040,-
"제주특별자치도","계","45~49세",8010,6619,6152,160,307,1391,-
"제주특별자치도","계","50~54세",8682,6839,6231,282,326,1843,-
"제주특별자치도","계","55~59세",8257,6126,5728,221,177,2131,-
"제주특별자치도","계","60~64세",7723,4566,4209,179,178,3157,-
"제주특별자치도","계","65~69세",5350,2752,2579,111,62,2598,-
"제주특별자치도","계","70세 이상",12833,3523,3062,362,99,9310,-
"제주특별자치도","남자","합계",41643,31501,29277,1086,1138,10142,-
"제주특별자치도","남자","15~19세",308,87,21,66,-,221,-
"제주특별자치도","남자","20~24세",1645,1123,921,195,7,522,-
"제주특별자치도","남자","25~29세",4049,3486,3260,120,106,563,-
"제주특별자치도","남자","30~34세",3729,3394,3234,71,89,335,-
"제주특별자치도","남자","35~39세",3896,3466,3155,98,213,430,-
"제주특별자치도","남자","40~44세",3958,3496,3295,95,106,462,-
"제주특별자치도","남자","45~49세",4857,4111,3874,65,172,746,-
"제주특별자치도","남자","50~54세",5095,4262,3922,129,211,833,-
"제주특별자치도","남자","55~59세",4592,3654,3481,78,95,938,-
"제주특별자치도","남자","60~64세",3884,2297,2143,62,92,1587,-
"제주특별자치도","남자","65~69세",2376,1292,1221,41,30,1084,-
"제주특별자치도","남자","70세 이상",3254,833,750,66,17,2421,-
"제주특별자치도","여자","합계",40204,24677,22102,1697,878,15527,-
"제주특별자치도","여자","15~19세",305,104,33,71,-,201,-
"제주특별자치도","여자","20~24세",2283,1710,1317,369,24,573,-
"제주특별자치도","여자","25~29세",3438,2948,2789,89,70,490,-
"제주특별자치도","여자","30~34세",2365,1987,1792,94,101,378,-
"제주특별자치도","여자","35~39세",2522,2036,1881,76,79,486,-
"제주특별자치도","여자","40~44세",2494,1916,1720,124,72,578,-
"제주특별자치도","여자","45~49세",3153,2508,2278,95,135,645,-
"제주특별자치도","여자","50~54세",3587,2577,2309,153,115,1010,-
"제주특별자치도","여자","55~59세",3665,2472,2247,143,82,1193,-
"제주특별자치도","여자","60~64세",3839,2269,2066,117,86,1570,-
"제주특별자치도","여자","65~69세",2974,1460,1358,70,32,1514,-
"제주특별자치도","여자","70세 이상",9579,2690,2312,296,82,6889,-
