"울산광역시","계","1개",26857,537,2032,19170,2797,199,2122
"울산광역시","계","2개",22875,1893,2299,15934,1479,115,1155
"울산광역시","계","3개",22945,8341,2902,9109,862,61,1670
"울산광역시","계","4개 이상",30998,22135,2604,3604,354,27,2274
"울산광역시","주택","계",99164,31807,9425,46073,4910,337,6612
"울산광역시","주택","1개",24606,242,1830,18345,2248,147,1794
"울산광역시","주택","2개",21790,1550,2181,15391,1459,115,1094
"울산광역시","주택","3개",22265,8032,2849,8878,852,48,1606
"울산광역시","주택","4개 이상",30503,21983,2565,3459,351,27,2118
"울산광역시","주택이외의 거처","계",4511,1099,412,1744,582,65,609
"울산광역시","주택이외의 거처","1개",2251,295,202,825,549,52,328
"울산광역시","주택이외의 거처","2개",1085,343,118,543,20,,61
"울산광역시","주택이외의 거처","3개",680,309,53,231,10,13,64
"울산광역시","주택이외의 거처","4개 이상",495,152,39,145,3,,156
"세종특별자치시","계","계",21909,6643,2721,7355,1395,2363,1432
"세종특별자치시","계","1개",8961,144,843,4388,1068,2221,297
"세종특별자치시","계","2개",1806,287,275,829,101,52,262
"세종특별자치시","계","3개",3189,1494,328,911,65,21,370
"세종특별자치시","계","4개 이상",7953,4718,1275,1227,161,69,503
"세종특별자치시","주택","계",20452,6540,2438,6619,1318,2231,1306
"세종특별자치시","주택","1개",7771,122,614,3707,992,2095,241
"세종특별자치시","주택","2개",1710,281,242,800,100,46,241
"세종특별자치시","주택","3개",3090,1476,307,889,65,21,332
"세종특별자치시","주택","4개 이상",7881,4661,1275,1223,161,69,492
"세종특별자치시","주택이외의 거처","계",1457,103,283,736,77,132,126
"세종특별자치시","주택이외의 거처","1개",1190,22,229,681,76,126,56
"세종특별자치시","주택이외의 거처","2개",96,6,33,29,1,6,21
"세종특별자치시","주택이외의 거처","3개",99,18,21,22,,,38
"세종특별자치시","주택이외의 거처","4개 이상",72,57,,4,,,11
"경기도","계","계",1028089,275995,218137,386952,64047,8497,74461
"경기도","계","1개",291436,7723,60151,159360,39010,4230,20962
"경기도","계","2개",164372,17583,35744,88761,9588,1366,11330
"경기도","계","3개",276612,75215,70529,99392,9498,1666,20312
"경기도","계","4개 이상",295669,175474,51713,39439,5951,1235,21857
"경기도","주택","계",919154,263362,199513,338575,48838,7018,61848
"경기도","주택","1개",219388,3748,47750,125034,25612,3083,14161
"경기도","주택","2개",144880,14341,32388,79645,8538,1170,8798
"경기도","주택","3개",268187,73044,69057,96685,9047,1573,18781
"경기도","주택","4개 이상",286699,172229,50318,37211,5641,1192,20108
"경기도","주택이외의 거처","계",108935,12633,18624,48377,15209,1479,12613
"경기도","주택이외의 거처","1개",72048,3975,12401,34326,13398,1147,6801
"경기도","주택이외의 거처","2개",19492,3242,3356,9116,1050,196,2532
"경기도","주택이외의 거처","3개",8425,2171,1472,2707,451,93,1531
"경기도","주택이외의 거처","4개 이상",8970,3245,1395,2228,310,43,1749
"강원도","계","계",189651,85410,17309,48543,13136,7548,17705
"강원도","계","1개",42755,2356,4127,21074,6283,6034,2881
"강원도","계","2개",28070,8946,3038,9505,2906,735,2940
"강원도","계","3개",53797,26685,5349,12399,2490,488,6386
"강원도","계","4개 이상",65029,47423,4795,5565,1457,291,5498
"강원도","주택","계",181900,82857,16872,47036,12330,7314,15491
"강원도","주택","1개",39654,1831,3863,20218,5750,5907,2085
"강원도","주택","2개",26174,8245,2941,9134,2745,693,2416
"강원도","주택","3개",52210,25951,5303,12246,2422,433,5855
"강원도","주택","4개 이상",63862,46830,4765,5438,1413,281,5135
"강원도","주택이외의 거처","계",7751,2553,437,1507,806,234,2214
"강원도","주택이외의 거처","1개",3101,525,264,856,533,127,796
"강원도","주택이외의 거처","2개",1896,701,97,371,161,42,524
"강원도","주택이외의 거처","3개",1587,734,46,153,68,55,531
"강원도","주택이외의 거처","4개 이상",1167,593,30,127,44,10,363
"충청북도","계","계",173811,74859,21186,50744,9938,5794,11290
"충청북도","계","1개",44925,2073,7219,22941,5763,4047,2882
"충청북도","계","2개",28770,6915,4624,12775,1918,818,1720
"충청북도","계","3개",42880,21079,5563,11106,1431,583,3118
"충청북도","계","4개 이상",57236,44792,3780,3922,826,346,3570
"충청북도","주택","계",167445,72958,20422,49259,9210,5636,9960
"충청북도","주택","1개",42071,1722,6819,22020,5286,3929,2295
"충청북도","주택","2개",27452,6400,4408,12507,1796,793,1548
"충청북도","주택","3개",41778,20583,5477,10943,1346,576,2853
"충청북도","주택","4개 이상",56144,44253,3718,3789,782,338,3264
"충청북도","주택이외의 거처","계",6366,1901,764,1485,728,158,1330
"충청북도","주택이외의 거처","1개",2854,351,400,921,477,118,587
"충청북도","주택이외의 거처","2개",1318,515,216,268,122,25,172
