"인천광역시","여자","35~39",7435,1519,1870,3014,582,47,403
"인천광역시","여자","40~44",7502,2008,1696,2862,471,20,445
"인천광역시","여자","45~49",8383,2833,1543,2872,633,60,442
"인천광역시","여자","50~54",9875,3847,1923,2932,592,117,464
"인천광역시","여자","55~59",12516,5932,2009,3278,638,97,562
"인천광역시","여자","60~64",10542,5922,1606,2131,391,64,428
"인천광역시","여자","65~69",11160,6701,1673,1913,271,41,561
"인천광역시","여자","70~74",11622,6814,2062,1729,375,82,560
"인천광역시","여자","75~79",11142,6514,1958,1812,301,106,451
"인천광역시","여자","80~84",7840,4291,1519,1235,225,50,520
"인천광역시","여자","85세 이상",4311,2037,926,791,143,45,369
"광주광역시","계","합계",163354,56119,19123,65755,11901,4299,6157
"광주광역시","계","20세 미만",2378,147,123,1641,328,53,86
"광주광역시","계","20~24",14039,574,1219,9605,2182,204,255
"광주광역시","계","25~29",15545,1542,2287,9233,1643,285,555
"광주광역시","계","30~34",15143,2897,2647,7812,1031,223,533
"광주광역시","계","35~39",13306,3430,2023,6189,982,166,516
"광주광역시","계","40~44",12053,3349,1675,5310,818,415,486
"광주광역시","계","45~49",12152,3212,1553,5356,871,406,754
"광주광역시","계","50~54",13018,3955,1545,5611,920,500,487
"광주광역시","계","55~59",13610,5529,1472,4497,953,607,552
"광주광역시","계","60~64",10634,5270,1006,2973,698,345,342
"광주광역시","계","65~69",10774,6271,918,2322,492,382,389
"광주광역시","계","70~74",10329,6509,950,1921,390,267,292
"광주광역시","계","75~79",10015,6846,859,1508,287,250,265
"광주광역시","계","80~84",6712,4417,497,1156,158,80,404
"광주광역시","계","85세 이상",3646,2171,349,621,148,116,241
"광주광역시","남자","합계",75168,18048,9189,34843,7376,2458,3254
"광주광역시","남자","20세 미만",1164,60,58,799,191,32,24
"광주광역시","남자","20~24",6304,270,501,4239,1124,88,82
"광주광역시","남자","25~29",8775,797,1385,5091,1065,180,257
"광주광역시","남자","30~34",9190,1808,1583,4577,725,166,331
"광주광역시","남자","35~39",8573,2256,1216,3900,713,133,355
"광주광역시","남자","40~44",7786,2012,1025,3454,581,321,393
"광주광역시","남자","45~49",7270,1578,800,3438,626,283,545
"광주광역시","남자","50~54",6829,1487,746,3267,640,347,342
"광주광역시","남자","55~59",6253,1663,665,2554,680,342,349
"광주광역시","남자","60~64",4037,1370,440,1374,422,229,202
"광주광역시","남자","65~69",3035,1274,223,939,292,169,138
"광주광역시","남자","70~74",2581,1307,271,662,176,80,85
"광주광역시","남자","75~79",1934,1210,176,324,86,60,78
"광주광역시","남자","80~84",910,607,57,158,38,13,37
"광주광역시","남자","85세 이상",527,349,43,67,17,15,36
"광주광역시","여자","합계",88186,38071,9934,30912,4525,1841,2903
"광주광역시","여자","20세 미만",1214,87,65,842,137,21,62
"광주광역시","여자","20~24",7735,304,718,5366,1058,116,173
"광주광역시","여자","25~29",6770,745,902,4142,578,105,298
"광주광역시","여자","30~34",5953,1089,1064,3235,306,57,202
"광주광역시","여자","35~39",4733,1174,807,2289,269,33,161
"광주광역시","여자","40~44",4267,1337,650,1856,237,94,93
"광주광역시","여자","45~49",4882,1634,753,1918,245,123,209
"광주광역시","여자","50~54",6189,2468,799,2344,280,153,145
"광주광역시","여자","55~59",7357,3866,807,1943,273,265,203
"광주광역시","여자","60~64",6597,3900,566,1599,276,116,140
"광주광역시","여자","65~69",7739,4997,695,1383,200,213,251
"광주광역시","여자","70~74",7748,5202,679,1259,214,187,207
"광주광역시","여자","75~79",8081,5636,683,1184,201,190,187
"광주광역시","여자","80~84",5802,3810,440,998,120,67,367
"광주광역시","여자","85세 이상",3119,1822,306,554,131,101,205
"대전광역시","계","합계",169024,41235,28411,78562,9460,3315,8041
"대전광역시","계","20세 미만",4909,96,325,3744,396,289,59
"대전광역시","계","20~24",25297,546,3211,18434,1484,1257,365
"대전광역시","계","25~29",19117,877,4597,11815,783,283,762
"대전광역시","계","30~34",14470,1659,3860,7424,446,145,936
"대전광역시","계","35~39",10861,1959,2442,5139,516,100,705
"대전광역시","계","40~44",11806,2751,2332,5148,611,119,845
"대전광역시","계","45~49",11156,2268,1938,5236,789,127,798
