"부산광역시","여자","85세 이상",9427,170,195,8858,204
"대구광역시","계","합계",304543,142145,36915,71981,53502
"대구광역시","계","20세 미만",2757,2757,-,-,-
"대구광역시","계","20~24",21684,21620,50,4,10
"대구광역시","계","25~29",31704,31088,430,12,174
"대구광역시","계","30~34",23990,22184,1292,52,462
"대구광역시","계","35~39",19702,16412,2168,42,1080
"대구광역시","계","40~44",18143,13104,2435,94,2510
"대구광역시","계","45~49",21874,12980,3665,356,4873
"대구광역시","계","50~54",24351,8980,5424,1179,8768
"대구광역시","계","55~59",27615,5908,6238,3832,11637
"대구광역시","계","60~64",29264,3503,6441,8065,11255
"대구광역시","계","65~69",24493,1735,4013,11599,7146
"대구광역시","계","70~74",19568,999,2312,12978,3279
"대구광역시","계","75~79",17391,499,1357,14129,1406
"대구광역시","계","80~84",13637,255,741,11981,660
"대구광역시","계","85세 이상",8370,121,349,7658,242
"대구광역시","남자","합계",140952,83976,19214,10845,26917
"대구광역시","남자","20세 미만",1219,1219,-,-,-
"대구광역시","남자","20~24",9202,9195,4,-,3
"대구광역시","남자","25~29",17456,17249,140,9,58
"대구광역시","남자","30~34",15489,14578,702,32,177
"대구광역시","남자","35~39",12459,10511,1437,30,481
"대구광역시","남자","40~44",11244,8507,1526,19,1192
"대구광역시","남자","45~49",13208,8593,2259,87,2269
"대구광역시","남자","50~54",13982,6230,2996,298,4458
"대구광역시","남자","55~59",13571,4218,2868,753,5732
"대구광역시","남자","60~64",12107,2206,2847,1389,5665
"대구광역시","남자","65~69",8256,897,1976,1682,3701
"대구광역시","남자","70~74",5310,386,1148,1884,1892
"대구광역시","남자","75~79",3545,111,696,1944,794
"대구광역시","남자","80~84",2396,55,394,1580,367
"대구광역시","남자","85세 이상",1508,21,221,1138,128
"대구광역시","여자","합계",163591,58169,17701,61136,26585
"대구광역시","여자","20세 미만",1538,1538,-,-,-
"대구광역시","여자","20~24",12482,12425,46,4,7
"대구광역시","여자","25~29",14248,13839,290,3,116
"대구광역시","여자","30~34",8501,7606,590,20,285
"대구광역시","여자","35~39",7243,5901,731,12,599
"대구광역시","여자","40~44",6899,4597,909,75,1318
"대구광역시","여자","45~49",8666,4387,1406,269,2604
"대구광역시","여자","50~54",10369,2750,2428,881,4310
"대구광역시","여자","55~59",14044,1690,3370,3079,5905
"대구광역시","여자","60~64",17157,1297,3594,6676,5590
"대구광역시","여자","65~69",16237,838,2037,9917,3445
"대구광역시","여자","70~74",14258,613,1164,11094,1387
"대구광역시","여자","75~79",13846,388,661,12185,612
"대구광역시","여자","80~84",11241,200,347,10401,293
"대구광역시","여자","85세 이상",6862,100,128,6520,114
"인천광역시","계","합계",324841,158585,37049,59400,69807
"인천광역시","계","20세 미만",2469,2469,-,-,-
"인천광역시","계","20~24",17300,17196,52,-,52
"인천광역시","계","25~29",34217,33466,407,-,344
"인천광역시","계","30~34",28844,26538,1387,24,895
"인천광역시","계","35~39",25483,21240,2139,36,2068
"인천광역시","계","40~44",23655,16718,2611,72,4254
"인천광역시","계","45~49",26709,15347,4086,327,6949
"인천광역시","계","50~54",27592,10716,5340,1016,10520
"인천광역시","계","55~59",30473,6894,6032,3055,14492
"인천광역시","계","60~64",31801,4202,6445,6980,14174
"인천광역시","계","65~69",22911,1959,3453,8867,8632
"인천광역시","계","70~74",18468,889,2508,10552,4519
"인천광역시","계","75~79",15499,496,1377,11580,2046
"인천광역시","계","80~84",11459,314,698,9781,666
"인천광역시","계","85세 이상",7961,141,514,7110,196
"인천광역시","남자","합계",168675,99828,21822,9799,37226
"인천광역시","남자","20세 미만",1130,1130,-,-,-
"인천광역시","남자","20~24",7565,7508,45,-,12
"인천광역시","남자","25~29",19485,19184,202,-,99
"인천광역시","남자","30~34",18969,17706,883,17,363
