"행정구역별","성별","연령별",2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"행정구역별","성별","연령별",전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,기타,미상
"동부","여자","55~59",196760,23208,11112,7511,5016,4354,3294,1712,572,16465,12344,10604,15141,15966,22042,22656,19275,2234,3254,-
"동부","여자","60~64",245899,26161,15087,9131,6366,5143,4379,2146,650,20492,14351,12986,19034,20634,28281,29540,25999,2626,2893,-
"동부","여자","65~69",214612,19533,13887,8281,5082,4230,3394,2274,605,16763,10751,11438,16838,18296,25206,27994,25987,1964,2089,-
"동부","여자","70~74",194691,17572,9118,6698,4294,3985,2872,1946,481,14487,8841,9582,15510,18874,25324,24962,23807,1986,4352,-
"동부","여자","75세 이상",409716,32331,14183,12900,8575,7964,5839,4707,824,32755,22252,21538,31895,34377,46959,53467,45761,4156,29233,-
"읍부","계","합계",621763,52507,33078,27516,10883,9053,7545,13331,2495,68424,39369,34061,53950,36207,69308,83920,60760,11220,8136,-
"읍부","계","20세 미만",5825,515,263,285,262,168,129,226,18,932,174,299,628,259,469,659,455,50,34,-
"읍부","계","20~24",36941,4213,1974,2358,1255,1244,972,1449,194,5937,1277,1647,2444,1784,2399,4052,2982,487,273,-
"읍부","계","25~29",53548,6493,3977,4176,1729,1468,1447,2061,200,8600,2061,2544,2868,2452,3306,4776,4575,478,337,-
"읍부","계","30~34",46687,6439,4253,3427,1261,1122,984,1427,128,6609,1844,1986,2675,1969,2819,4671,3976,481,616,-
"읍부","계","35~39",42967,5501,3990,2821,835,788,781,1146,153,5249,2289,2015,2874,2130,3484,4333,3860,419,299,-
"읍부","계","40~44",40869,4788,3556,2340,637,734,547,886,169,4358,2481,1944,2962,2143,3907,5136,3320,520,441,-
"읍부","계","45~49",48917,5626,3155,2201,826,642,404,874,208,5159,3315,2533,3913,2805,5240,6216,4399,850,551,-
"읍부","계","50~54",53380,4605,2649,1882,644,527,394,863,166,5168,4177,3039,5129,3385,6283,7567,5322,1138,442,-
"읍부","계","55~59",57796,3907,2443,1886,710,548,436,1048,324,6582,4491,3603,5623,3469,6938,8506,5874,1067,341,-
"읍부","계","60~64",58737,3957,2573,1806,828,619,540,873,237,6011,4706,3691,5944,3566,7013,8682,6354,1097,240,-
"읍부","계","65~69",45559,2391,1817,1365,589,432,283,651,237,4311,3229,2873,4610,3052,6097,7174,5524,736,188,-
"읍부","계","70~74",38714,1933,1027,1151,465,300,269,555,138,2908,2554,2183,4088,2853,6170,6355,4468,765,532,-
"읍부","계","75세 이상",91823,2139,1401,1818,842,461,359,1272,323,6600,6771,5704,10192,6340,15183,15793,9651,3132,3842,-
"읍부","남자","합계",328440,32281,19248,16210,6449,5116,4453,7472,1311,39071,20505,17747,27094,18348,33425,41417,30402,5376,2515,-
"읍부","남자","20세 미만",3128,238,156,154,104,46,85,151,4,443,82,171,370,199,292,377,230,5,21,-
"읍부","남자","20~24",19218,2482,904,1265,802,647,490,723,101,3196,648,861,1233,799,1006,2218,1464,230,149,-
"읍부","남자","25~29",34988,4456,2534,2737,1130,846,936,1433,114,5870,1379,1772,1891,1535,1875,3142,2793,371,174,-
"읍부","남자","30~34",33498,4631,3055,2483,878,777,763,1094,90,4638,1325,1412,1926,1431,1970,3455,2963,348,259,-
"읍부","남자","35~39",31358,4011,2876,2090,599,562,595,842,97,3758,1686,1498,2109,1553,2620,3253,2819,286,104,-
"읍부","남자","40~44",28807,3367,2406,1662,431,521,381,625,132,3029,1831,1392,2060,1604,2722,3729,2438,341,136,-
"읍부","남자","45~49",32675,3562,2087,1462,602,460,247,591,112,3331,2203,1671,2728,1958,3588,4326,2942,559,246,-
"읍부","남자","50~54",33593,2801,1615,1212,469,328,229,489,109,3403,2758,1932,3168,2160,4154,4628,3259,772,107,-
"읍부","남자","55~59",32841,2196,1213,932,396,283,222,502,198,3899,2720,2118,3245,1938,4223,4855,3161,654,86,-
"읍부","남자","60~64",29343,2021,1097,812,382,255,249,391,121,3061,2440,1906,3009,1819,3689,4215,3063,750,63,-
"읍부","남자","65~69",18761,1055,689,583,285,221,126,264,91,1903,1401,1133,1816,1265,2630,2745,2183,307,64,-
"읍부","남자","70~74",12493,794,321,365,167,91,84,145,61,1048,785,717,1399,915,1932,1855,1390,219,205,-
"읍부","남자","75세 이상",17737,667,295,453,204,79,46,222,81,1492,1247,1164,2140,1172,2724,2619,1697,534,901,-
"읍부","여자","합계",293323,20226,13830,11306,4434,3937,3092,5859,1184,29353,18864,16314,26856,17859,35883,42503,30358,5844,5621,-
"읍부","여자","20세 미만",2697,277,107,131,158,122,44,75,14,489,92,128,258,60,177,282,225,45,13,-
"읍부","여자","20~24",17723,1731,1070,1093,453,597,482,726,93,2741,629,786,1211,985,1393,1834,1518,257,124,-
"읍부","여자","25~29",18560,2037,1443,1439,599,622,511,628,86,2730,682,772,977,917,1431,1634,1782,107,163,-
"읍부","여자","30~34",13189,1808,1198,944,383,345,221,333,38,1971,519,574,749,538,849,1216,1013,133,357,-
"읍부","여자","35~39",11609,1490,1114,731,236,226,186,304,56,1491,603,517,765,577,864,1080,1041,133,195,-
"읍부","여자","40~44",12062,1421,1150,678,206,213,166,261,37,1329,650,552,902,539,1185,1407,882,179,305,-
"읍부","여자","45~49",16242,2064,1068,739,224,182,157,283,96,1828,1112,862,1185,847,1652,1890,1457,291,305,-
"읍부","여자","50~54",19787,1804,1034,670,175,199,165,374,57,1765,1419,1107,1961,1225,2129,2939,2063,366,335,-
"읍부","여자","55~59",24955,1711,1230,954,314,265,214,546,126,2683,1771,1485,2378,1531,2715,3651,2713,413,255,-
"읍부","여자","60~64",29394,1936,1476,994,446,364,291,482,116,2950,2266,1785,2935,1747,3324,4467,3291,347,177,-
"읍부","여자","65~69",26798,1336,1128,782,304,211,157,387,146,2408,1828,1740,2794,1787,3467,4429,3341,429,124,-
"읍부","여자","70~74",26221,1139,706,786,298,209,185,410,77,1860,1769,1466,2689,1938,4238,4500,3078,546,327,-
"읍부","여자","75세 이상",74086,1472,1106,1365,638,382,313,1050,242,5108,5524,4540,8052,5168,12459,13174,7954,2598,2941,-
"면부","계","합계",720479,40664,20957,14329,13174,7915,7400,5894,3851,62236,47893,41893,73510,65324,104453,103739,93883,4620,8744,-
"면부","계","20세 미만",4828,583,191,83,365,216,150,46,39,958,200,429,492,315,209,274,180,35,63,-
"면부","계","20~24",24263,3160,801,887,1267,1100,992,386,135,4951,1216,1502,1690,1258,1642,1403,1480,196,197,-
"면부","계","25~29",28508,3828,1803,1632,1104,905,790,623,97,4911,1563,1369,1551,1418,1824,2172,2467,240,211,-
"면부","계","30~34",25239,3401,1901,1350,897,665,569,456,123,3775,1444,1028,1445,1440,1940,2164,2187,169,285,-
