"행정구역별","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"행정구역별","성별","연령별",1인가구(5세 이상)-계,제약없음-계,제약있음-계,시각장애,청각장애,언어장애,치매,뇌졸중(중풍),걷기계단 오르기들고 운반하기,지적·자폐성 장애,정신적 질환 등 정신적제약,미상
"동부","여자","75세 이상",366193,178502,187691,12405,29267,3850,9263,7584,167395,839,5955,-
"읍부","계","합계",450831,364972,85859,5847,11439,2521,2566,3987,72271,1480,4498,-
"읍부","계","5~19세",4082,4049,33,9,-,-,-,-,18,-,6,-
"읍부","계","20~24세",21747,21520,227,27,52,11,-,9,114,8,19,-
"읍부","계","25~29세",25555,25220,335,49,77,39,-,-,129,23,66,-
"읍부","계","30~34세",28161,27653,508,78,69,47,-,14,275,63,110,-
"읍부","계","35~39세",25648,25052,596,55,59,67,-,18,343,74,129,-
"읍부","계","40~44세",29023,28102,921,109,106,74,2,21,458,121,203,-
"읍부","계","45~49세",33633,31910,1723,158,99,125,13,125,1026,113,391,-
"읍부","계","50~54세",38469,35608,2861,201,236,175,37,142,1762,234,546,-
"읍부","계","55~59세",41953,38087,3866,258,272,189,15,292,2606,218,629,-
"읍부","계","60~64세",33972,29087,4885,361,250,190,46,328,3957,166,324,-
"읍부","계","65~69세",33995,26516,7479,466,513,257,74,470,6214,107,464,-
"읍부","계","70~74세",39731,26487,13244,935,1058,296,248,695,11584,121,363,-
"읍부","계","75세 이상",94862,45681,49181,3141,8648,1051,2131,1873,43785,232,1248,-
"읍부","남자","합계",191116,174070,17046,1469,2480,946,250,1416,11772,737,1788,-
"읍부","남자","5~19세",2067,2038,29,5,-,-,-,-,18,-,6,-
"읍부","남자","20~24세",11356,11185,171,18,38,11,-,-,94,4,19,-
"읍부","남자","25~29세",16562,16310,252,25,61,28,-,-,104,23,48,-
"읍부","남자","30~34세",19465,19113,352,71,40,47,-,5,195,35,77,-
"읍부","남자","35~39세",18367,17962,405,34,26,47,-,12,251,29,89,-
"읍부","남자","40~44세",19548,18883,665,71,67,54,2,21,338,98,155,-
"읍부","남자","45~49세",20516,19408,1108,134,78,89,13,110,642,88,200,-
"읍부","남자","50~54세",21203,19533,1670,118,160,90,19,102,998,146,333,-
"읍부","남자","55~59세",19820,18084,1736,122,117,93,10,162,1097,115,308,-
"읍부","남자","60~64세",12738,10883,1855,173,129,124,23,191,1338,93,179,-
"읍부","남자","65~69세",9377,7796,1581,153,155,85,22,215,1057,45,142,-
"읍부","남자","70~74세",7523,5638,1885,138,239,85,10,217,1466,40,89,-
"읍부","남자","75세 이상",12574,7237,5337,407,1370,193,151,381,4174,21,143,-
"읍부","여자","합계",259715,190902,68813,4378,8959,1575,2316,2571,60499,743,2710,-
"읍부","여자","5~19세",2015,2011,4,4,-,-,-,-,-,-,-,-
"읍부","여자","20~24세",10391,10335,56,9,14,-,-,9,20,4,-,-
"읍부","여자","25~29세",8993,8910,83,24,16,11,-,-,25,-,18,-
"읍부","여자","30~34세",8696,8540,156,7,29,-,-,9,80,28,33,-
"읍부","여자","35~39세",7281,7090,191,21,33,20,-,6,92,45,40,-
"읍부","여자","40~44세",9475,9219,256,38,39,20,-,-,120,23,48,-
"읍부","여자","45~49세",13117,12502,615,24,21,36,-,15,384,25,191,-
"읍부","여자","50~54세",17266,16075,1191,83,76,85,18,40,764,88,213,-
"읍부","여자","55~59세",22133,20003,2130,136,155,96,5,130,1509,103,321,-
"읍부","여자","60~64세",21234,18204,3030,188,121,66,23,137,2619,73,145,-
"읍부","여자","65~69세",24618,18720,5898,313,358,172,52,255,5157,62,322,-
"읍부","여자","70~74세",32208,20849,11359,797,819,211,238,478,10118,81,274,-
"읍부","여자","75세 이상",82288,38444,43844,2734,7278,858,1980,1492,39611,211,1105,-
"면부","계","합계",636792,453936,182856,10389,26833,4596,5060,6554,156224,2789,7909,-
"면부","계","5~19세",3525,3476,49,8,4,2,-,-,18,15,10,-
"면부","계","20~24세",16010,15900,110,5,4,9,-,3,58,14,30,-
"면부","계","25~29세",13913,13768,145,6,19,10,-,-,79,15,29,-
"면부","계","30~34세",15165,14828,337,25,32,52,1,-,155,43,86,-
"면부","계","35~39세",15443,14958,485,23,41,45,2,11,244,57,146,-
"면부","계","40~44세",20369,19534,835,43,69,77,1,16,399,140,234,-
"면부","계","45~49세",27635,25787,1848,98,138,162,5,104,966,215,480,-
"면부","계","50~54세",40459,37268,3191,213,229,266,5,185,1740,336,761,-
"면부","계","55~59세",52340,47035,5305,368,433,376,22,294,3370,431,899,-
"면부","계","60~64세",50959,43804,7155,400,544,381,56,460,5285,334,691,-
"면부","계","65~69세",59410,46618,12792,743,1002,465,98,724,10488,323,672,-
"면부","계","70~74세",81608,54938,26670,1428,2198,531,399,1065,23477,220,740,-
"면부","계","75세 이상",239956,116022,123934,7029,22120,2220,4471,3692,109945,646,3131,-
"면부","남자","합계",211903,183071,28832,2132,4801,1556,533,1919,20127,1387,2788,-
"면부","남자","5~19세",1977,1939,38,8,4,2,-,-,15,13,4,-
"면부","남자","20~24세",9470,9399,71,3,4,9,-,-,33,10,22,-
