"행정구역별","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"행정구역별","성별","연령별",전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,기타,미상
"읍부","계","45~49",33633,780,908,1112,290,126,131,971,291,9364,2126,2270,3383,905,2823,4423,2794,862,74,-
"읍부","계","50~54",38469,524,1095,1000,359,103,116,1086,330,10071,2960,2382,3973,1160,3702,4940,3553,1024,91,-
"읍부","계","55~59",41953,758,1164,990,329,157,142,1074,341,10568,3358,2568,4322,1376,3915,5636,4047,1175,33,-
"읍부","계","60~64",33972,462,934,724,260,20,70,900,285,7012,3036,2249,3575,1255,3500,5326,3423,896,45,-
"읍부","계","65~69",33995,287,855,625,277,15,-,686,202,6886,2985,2157,3799,1448,4479,5084,3271,921,18,-
"읍부","계","70~74",39731,184,866,652,311,4,21,694,233,7321,3613,2631,4597,1760,5431,6217,3966,1226,4,-
"읍부","계","75세 이상",94862,240,1439,1118,651,7,13,1448,570,13594,7383,6303,10313,5720,15035,16225,10259,4522,22,-
"읍부","남자","합계",191116,5344,5436,4993,2132,835,991,5698,3197,49220,12415,13293,20336,6283,15783,25233,15229,4195,503,-
"읍부","남자","20세 미만",2067,182,68,78,74,33,25,36,104,371,52,119,227,110,107,282,154,37,8,-
"읍부","남자","20~24",11356,636,282,352,340,96,103,320,932,2005,482,786,1307,546,470,2176,429,38,56,-
"읍부","남자","25~29",16562,864,436,562,246,146,190,478,647,3720,824,1671,1980,464,842,2205,1056,101,130,-
"읍부","남자","30~34",19465,804,666,558,199,107,174,672,238,5441,902,1567,2128,526,1314,2488,1454,116,111,-
"읍부","남자","35~39",18367,472,768,512,172,80,88,664,214,5551,866,1211,1838,573,1259,2319,1549,210,21,-
"읍부","남자","40~44",19548,450,660,564,200,63,89,762,191,5877,1080,1300,2157,419,1441,2323,1581,354,37,-
"읍부","남자","45~49",20516,570,474,665,161,97,102,592,186,6066,1299,1384,1969,523,1696,2544,1556,597,35,-
"읍부","남자","50~54",21203,329,598,464,196,74,99,655,177,5679,1662,1308,2144,661,2017,2623,1842,630,45,-
"읍부","남자","55~59",19820,521,482,456,144,110,76,499,146,5179,1578,1235,1967,681,1855,2468,1821,585,17,-
"읍부","남자","60~64",12738,260,301,324,96,9,40,349,122,2921,1121,809,1336,446,1277,1681,1205,426,15,-
"읍부","남자","65~69",9377,150,239,133,72,9,-,299,70,2157,816,584,954,383,1149,1332,770,242,18,-
"읍부","남자","70~74",7523,54,211,125,134,4,5,159,88,1847,670,437,866,240,793,969,670,251,-,-
"읍부","남자","75세 이상",12574,52,251,200,98,7,-,213,82,2406,1063,882,1463,711,1563,1823,1142,608,10,-
"읍부","여자","합계",259715,3017,6503,5204,2061,527,517,5194,2730,49593,19687,17482,28782,11164,31462,41475,26108,7845,364,-
"읍부","여자","20세 미만",2015,105,55,40,77,28,32,56,81,352,80,172,300,79,106,263,161,11,17,-
"읍부","여자","20~24",10391,519,331,295,155,155,111,225,805,1462,299,691,1615,368,489,2138,657,19,57,-
"읍부","여자","25~29",8993,404,279,267,51,98,111,202,184,1900,499,855,1098,201,557,1325,861,57,44,-
"읍부","여자","30~34",8696,282,339,311,86,78,45,198,91,2312,529,688,813,183,653,1219,700,121,48,-
"읍부","여자","35~39",7281,206,355,177,39,25,35,113,103,2219,490,584,714,162,463,862,572,135,27,-
"읍부","여자","40~44",9475,202,439,260,77,21,12,307,85,2787,538,571,979,192,659,1257,850,215,24,-
"읍부","여자","45~49",13117,210,434,447,129,29,29,379,105,3298,827,886,1414,382,1127,1879,1238,265,39,-
"읍부","여자","50~54",17266,195,497,536,163,29,17,431,153,4392,1298,1074,1829,499,1685,2317,1711,394,46,-
"읍부","여자","55~59",22133,237,682,534,185,47,66,575,195,5389,1780,1333,2355,695,2060,3168,2226,590,16,-
"읍부","여자","60~64",21234,202,633,400,164,11,30,551,163,4091,1915,1440,2239,809,2223,3645,2218,470,30,-
"읍부","여자","65~69",24618,137,616,492,205,6,-,387,132,4729,2169,1573,2845,1065,3330,3752,2501,679,-,-
"읍부","여자","70~74",32208,130,655,527,177,-,16,535,145,5474,2943,2194,3731,1520,4638,5248,3296,975,4,-
"읍부","여자","75세 이상",82288,188,1188,918,553,-,13,1235,488,11188,6320,5421,8850,5009,13472,14402,9117,3914,12,-
"면부","계","합계",636792,6873,3689,7101,10060,901,1211,7941,5297,89842,46759,42912,78178,55738,89826,95282,90970,3702,510,-
"면부","계","20세 미만",3525,380,79,65,174,12,66,54,147,1000,281,310,361,90,123,263,104,6,10,-
"면부","계","20~24",16010,994,191,302,536,109,195,307,263,3869,1804,1613,2924,524,751,1049,485,48,46,-
"면부","계","25~29",13913,796,200,416,362,139,108,218,151,3237,1376,979,2127,437,839,1168,1217,76,67,-
"면부","계","30~34",15165,637,204,443,333,125,144,300,129,4057,1368,916,1949,498,872,1181,1863,93,53,-
"면부","계","35~39",15443,450,200,349,383,55,106,362,141,4050,1158,1059,2253,590,986,1128,1998,119,56,-
"면부","계","40~44",20369,474,252,464,423,69,75,478,191,5083,1689,1334,2760,996,1442,1886,2505,189,59,-
"면부","계","45~49",27635,518,213,499,555,96,110,571,287,5975,2470,1906,3265,1678,2339,3157,3704,244,48,-
