"광주광역시","남자","80~84",1247,13,-,-,49,555,625,5
"광주광역시","남자","85세 이상",779,-,-,-,26,295,456,2
"광주광역시","여자","합계",97131,22706,6124,24256,1531,23290,18932,292
"광주광역시","여자","20세 미만",1530,342,1147,-,-,41,-,-
"광주광역시","여자","20~24",10434,3221,4341,2269,-,478,122,3
"광주광역시","여자","25~29",10538,6015,504,3360,-,515,133,11
"광주광역시","여자","30~34",6380,3424,112,2195,13,472,141,23
"광주광역시","여자","35~39",5410,2312,7,2386,54,541,100,10
"광주광역시","여자","40~44",4665,1477,7,2217,88,640,216,20
"광주광역시","여자","45~49",5185,1517,6,2232,102,1031,235,62
"광주광역시","여자","50~54",5935,1585,-,1927,126,1861,407,29
"광주광역시","여자","55~59",7548,1225,-,2133,125,3182,850,33
"광주광역시","여자","60~64",8660,896,-,2188,221,3466,1839,50
"광주광역시","여자","65~69",7406,356,-,1519,129,2844,2533,25
"광주광역시","여자","70~74",7294,241,-,971,178,2381,3509,14
"광주광역시","여자","75~79",7121,82,-,859,144,2325,3706,5
"광주광역시","여자","80~84",5410,13,-,-,169,2129,3096,3
"광주광역시","여자","85세 이상",3615,-,-,-,182,1384,2045,4
"대전광역시","계","합계",228842,79338,29809,56197,2529,34351,25440,1178
"대전광역시","계","20세 미만",7850,1130,6495,-,-,217,8,-
"대전광역시","계","20~24",35082,9935,19041,4776,-,1173,148,9
"대전광역시","계","25~29",32800,19740,3782,7838,-,1146,199,95
"대전광역시","계","30~34",21864,14161,392,6105,57,944,134,71
"대전광역시","계","35~39",15705,8434,49,5651,141,1025,299,106
"대전광역시","계","40~44",12747,6011,20,5043,117,1016,447,93
"대전광역시","계","45~49",14219,6090,18,5163,203,1880,689,176
"대전광역시","계","50~54",14613,5103,7,5156,306,3070,838,133
"대전광역시","계","55~59",15647,4108,-,4924,373,4518,1576,148
"대전광역시","계","60~64",16701,2901,5,4945,367,5332,3010,141
"대전광역시","계","65~69",12595,1131,-,3462,293,4126,3521,62
"대전광역시","계","70~74",9846,435,-,1987,198,3081,4088,57
"대전광역시","계","75~79",8534,125,-,1147,215,2604,4401,42
"대전광역시","계","80~84",6339,34,-,-,103,2538,3649,15
"대전광역시","계","85세 이상",4300,-,-,-,156,1681,2433,30
"대전광역시","남자","합계",116257,48534,16807,30225,1300,11516,7203,672
"대전광역시","남자","20세 미만",3804,549,3099,-,-,156,-,-
"대전광역시","남자","20~24",16480,3547,10282,2037,-,498,107,9
"대전광역시","남자","25~29",19139,11006,3082,4234,-,664,88,65
"대전광역시","남자","30~34",14274,9543,305,3798,37,446,95,50
"대전광역시","남자","35~39",10008,5832,20,3278,93,527,204,54
"대전광역시","남자","40~44",7989,4188,7,2913,89,478,290,24
"대전광역시","남자","45~49",8728,4334,5,2915,140,732,479,123
"대전광역시","남자","50~54",8413,3650,7,2942,182,1100,457,75
"대전광역시","남자","55~59",7979,2880,-,2677,241,1429,655,97
"대전광역시","남자","60~64",7373,1950,-,2393,177,1850,946,57
"대전광역시","남자","65~69",4730,698,-,1725,155,1261,864,27
"대전광역시","남자","70~74",3081,250,-,872,81,921,919,38
"대전광역시","남자","75~79",2008,79,-,441,62,574,830,22
"대전광역시","남자","80~84",1360,28,-,-,17,537,771,7
"대전광역시","남자","85세 이상",891,-,-,-,26,343,498,24
"대전광역시","여자","합계",112585,30804,13002,25972,1229,22835,18237,506
"대전광역시","여자","20세 미만",4046,581,3396,-,-,61,8,-
"대전광역시","여자","20~24",18602,6388,8759,2739,-,675,41,-
"대전광역시","여자","25~29",13661,8734,700,3604,-,482,111,30
"대전광역시","여자","30~34",7590,4618,87,2307,20,498,39,21
"대전광역시","여자","35~39",5697,2602,29,2373,48,498,95,52
"대전광역시","여자","40~44",4758,1823,13,2130,28,538,157,69
"대전광역시","여자","45~49",5491,1756,13,2248,63,1148,210,53
"대전광역시","여자","50~54",6200,1453,-,2214,124,1970,381,58
"대전광역시","여자","55~59",7668,1228,-,2247,132,3089,921,51
"대전광역시","여자","60~64",9328,951,5,2552,190,3482,2064,84
"대전광역시","여자","65~69",7865,433,-,1737,138,2865,2657,35
"대전광역시","여자","70~74",6765,185,-,1115,117,2160,3169,19
"대전광역시","여자","75~79",6526,46,-,706,153,2030,3571,20
"대전광역시","여자","80~84",4979,6,-,-,86,2001,2878,8
"대전광역시","여자","85세 이상",3409,-,-,-,130,1338,1935,6
"울산광역시","계","합계",122848,46511,2691,33722,1938,20150,17149,687
"울산광역시","계","20세 미만",540,202,302,-,-,36,-,-
"울산광역시","계","20~24",5539,2330,1654,1331,-,191,33,-
"울산광역시","계","25~29",12167,7572,637,3405,-,373,142,38
"울산광역시","계","30~34",10970,6764,92,3443,13,450,118,90
"울산광역시","계","35~39",9900,5584,-,3472,60,514,244,26
"울산광역시","계","40~44",9416,5116,6,3363,77,563,236,55
"울산광역시","계","45~49",10769,5254,-,3645,148,1221,377,124
"울산광역시","계","50~54",11342,4963,-,3663,178,1811,630,97
"울산광역시","계","55~59",12058,4237,-,3211,220,3095,1185,110
"울산광역시","계","60~64",12760,2784,-,3836,324,3540,2233,43
"울산광역시","계","65~69",9453,1204,-,2345,293,2705,2865,41
"울산광역시","계","70~74",6818,384,-,1364,229,1926,2890,25
"울산광역시","계","75~79",5296,113,-,644,151,1559,2796,33
"울산광역시","계","80~84",3670,4,-,-,134,1429,2103,-
"울산광역시","계","85세 이상",2150,-,-,-,111,737,1297,5
"울산광역시","남자","합계",68070,34412,1717,19063,972,7149,4279,478
"울산광역시","남자","20세 미만",369,171,170,-,-,28,-,-
"울산광역시","남자","20~24",3010,1282,936,634,-,139,19,-
"울산광역시","남자","25~29",8019,5193,526,1955,-,209,103,33
"울산광역시","남자","30~34",7992,5186,85,2265,13,288,95,60
"울산광역시","남자","35~39",7273,4449,-,2294,34,324,149,23
"울산광역시","남자","40~44",6643,4075,-,2012,48,299,172,37
"울산광역시","남자","45~49",7119,4032,-,2086,96,543,266,96
"울산광역시","남자","50~54",7044,3813,-,2137,108,617,306,63
"울산광역시","남자","55~59",6485,3031,-,1770,145,1030,425,84
"울산광역시","남자","60~64",5937,2015,-,1897,147,1323,529,26
"울산광역시","남자","65~69",3655,855,-,1134,129,924,584,29
"울산광역시","남자","70~74",2225,263,-,659,136,569,585,13
"울산광역시","남자","75~79",1250,47,-,220,49,399,521,14
"울산광역시","남자","80~84",699,-,-,-,52,280,367,-
"울산광역시","남자","85세 이상",350,-,-,-,15,177,158,-
"울산광역시","여자","합계",54778,12099,974,14659,966,13001,12870,209
"울산광역시","여자","20세 미만",171,31,132,-,-,8,-,-
"울산광역시","여자","20~24",2529,1048,718,697,-,52,14,-
"울산광역시","여자","25~29",4148,2379,111,1450,-,164,39,5
"울산광역시","여자","30~34",2978,1578,7,1178,-,162,23,30
"울산광역시","여자","35~39",2627,1135,-,1178,26,190,95,3
"울산광역시","여자","40~44",2773,1041,6,1351,29,264,64,18
"울산광역시","여자","45~49",3650,1222,-,1559,52,678,111,28
"울산광역시","여자","50~54",4298,1150,-,1526,70,1194,324,34
"울산광역시","여자","55~59",5573,1206,-,1441,75,2065,760,26
"울산광역시","여자","60~64",6823,769,-,1939,177,2217,1704,17
"울산광역시","여자","65~69",5798,349,-,1211,164,1781,2281,12
"울산광역시","여자","70~74",4593,121,-,705,93,1357,2305,12
"울산광역시","여자","75~79",4046,66,-,424,102,1160,2275,19
"울산광역시","여자","80~84",2971,4,-,-,82,1149,1736,-
"울산광역시","여자","85세 이상",1800,-,-,-,96,560,1139,5
"세종특별자치시","계","합계",43577,20777,6493,7566,207,5326,3080,128
"세종특별자치시","계","20세 미만",1330,151,1164,-,-,8,7,-
"세종특별자치시","계","20~24",6881,1675,4435,509,-,211,51,-
"세종특별자치시","계","25~29",6623,4538,833,981,-,220,48,3
"세종특별자치시","계","30~34",5478,4115,54,1007,-,220,62,20
"세종특별자치시","계","35~39",3855,2571,7,945,-,268,41,23
"세종특별자치시","계","40~44",3072,1907,-,848,29,234,39,15
"세종특별자치시","계","45~49",3017,1915,-,645,10,344,94,9
"세종특별자치시","계","50~54",2825,1589,-,643,28,449,94,22
"세종특별자치시","계","55~59",2535,1180,-,566,25,592,168,4
"세종특별자치시","계","60~64",2321,698,-,656,11,652,304,-
"세종특별자치시","계","65~69",1686,260,-,351,25,589,446,15
"세종특별자치시","계","70~74",1274,102,-,289,16,482,377,8
"세종특별자치시","계","75~79",1117,76,-,126,34,356,516,9
"세종특별자치시","계","80~84",891,-,-,-,19,360,512,-
"세종특별자치시","계","85세 이상",672,-,-,-,10,341,321,-
"세종특별자치시","남자","합계",22724,12268,3615,3871,116,1949,829,76
"세종특별자치시","남자","20세 미만",669,73,589,-,-,-,7,-
"세종특별자치시","남자","20~24",3297,639,2329,186,-,109,34,-
"세종특별자치시","남자","25~29",3688,2299,642,598,-,119,27,3
"세종특별자치시","남자","30~34",3489,2627,48,666,-,111,21,16
"세종특별자치시","남자","35~39",2426,1670,7,550,-,139,41,19
"세종특별자치시","남자","40~44",1841,1197,-,477,15,112,25,15
"세종특별자치시","남자","45~49",1745,1234,-,290,5,159,57,-
"세종특별자치시","남자","50~54",1574,1078,-,251,17,166,51,11
"세종특별자치시","남자","55~59",1317,756,-,263,21,215,59,3
"세종특별자치시","남자","60~64",1033,421,-,264,11,229,108,-
"세종특별자치시","남자","65~69",655,184,-,160,11,220,71,9
"세종특별자치시","남자","70~74",400,55,-,123,6,158,58,-
"세종특별자치시","남자","75~79",287,35,-,43,25,100,84,-
"세종특별자치시","남자","80~84",169,-,-,-,5,65,99,-
"세종특별자치시","남자","85세 이상",134,-,-,-,-,47,87,-
"세종특별자치시","여자","합계",20853,8509,2878,3695,91,3377,2251,52
"세종특별자치시","여자","20세 미만",661,78,575,-,-,8,-,-
"세종특별자치시","여자","20~24",3584,1036,2106,323,-,102,17,-
"세종특별자치시","여자","25~29",2935,2239,191,383,-,101,21,-
"세종특별자치시","여자","30~34",1989,1488,6,341,-,109,41,4
"세종특별자치시","여자","35~39",1429,901,-,395,-,129,-,4
"세종특별자치시","여자","40~44",1231,710,-,371,14,122,14,-
"세종특별자치시","여자","45~49",1272,681,-,355,5,185,37,9
"세종특별자치시","여자","50~54",1251,511,-,392,11,283,43,11
"세종특별자치시","여자","55~59",1218,424,-,303,4,377,109,1
"세종특별자치시","여자","60~64",1288,277,-,392,-,423,196,-
"세종특별자치시","여자","65~69",1031,76,-,191,14,369,375,6
"세종특별자치시","여자","70~74",874,47,-,166,10,324,319,8
"세종특별자치시","여자","75~79",830,41,-,83,9,256,432,9
"세종특별자치시","여자","80~84",722,-,-,-,14,295,413,-
"세종특별자치시","여자","85세 이상",538,-,-,-,10,294,234,-
"경기도","계","합계",1406010,531954,35141,409826,20245,228383,171131,9330
"경기도","계","20세 미만",8710,1668,6600,-,-,317,116,9
"경기도","계","20~24",71325,30015,21262,15447,-,3428,999,174
"경기도","계","25~29",165901,106736,6438,42689,-,7046,2438,554
"경기도","계","30~34",147266,91925,608,43957,349,6867,2676,884
"경기도","계","35~39",124823,67285,120,44550,537,8355,3264,712
"경기도","계","40~44",109713,54332,57,42122,884,7902,3533,883
"경기도","계","45~49",119770,53572,21,45627,1404,12551,5476,1119
"경기도","계","50~54",118136,44357,10,43353,2079,20108,6920,1309
"경기도","계","55~59",121372,36224,25,41580,2786,28776,10575,1406
"경기도","계","60~64",122173,26225,-,38905,2836,35155,18285,767
"경기도","계","65~69",89745,11818,-,26378,2271,26440,22231,607
"경기도","계","70~74",71100,5042,-,16568,1966,21593,25619,312
"경기도","계","75~79",60832,2422,-,8650,1879,19485,28061,335
"경기도","계","80~84",45389,333,-,-,1531,18789,24596,140
"경기도","계","85세 이상",29755,-,-,-,1723,11571,16342,119
"경기도","남자","합계",758076,359600,18988,229778,10108,82379,51449,5774
"경기도","남자","20세 미만",3776,775,2819,-,-,142,40,-
"경기도","남자","20~24",32145,13082,10493,6480,-,1524,491,75
"경기도","남자","25~29",99420,65049,5160,23219,-,4120,1506,366
"경기도","남자","30~34",100520,66025,429,27369,216,4006,1821,654
"경기도","남자","35~39",84639,48443,50,28018,288,5024,2330,486
"경기도","남자","40~44",72288,39365,23,24929,467,4369,2517,618
"경기도","남자","45~49",77270,39240,8,26557,812,6203,3699,751
"경기도","남자","50~54",72926,32597,6,25644,1278,8381,4140,880
"경기도","남자","55~59",67432,25510,-,23910,1690,10793,4699,830
"경기도","남자","60~64",57891,17495,-,20617,1817,11806,5740,416
"경기도","남자","65~69",35917,7744,-,12744,1123,8484,5494,328
"경기도","남자","70~74",23000,2981,-,7055,888,6205,5724,147
"경기도","남자","75~79",15256,1146,-,3236,606,4876,5260,132
"경기도","남자","80~84",9656,148,-,-,485,4210,4752,61
"경기도","남자","85세 이상",5940,-,-,-,438,2236,3236,30
"경기도","여자","합계",647934,172354,16153,180048,10137,146004,119682,3556
"경기도","여자","20세 미만",4934,893,3781,-,-,175,76,9
"경기도","여자","20~24",39180,16933,10769,8967,-,1904,508,99
"경기도","여자","25~29",66481,41687,1278,19470,-,2926,932,188
"경기도","여자","30~34",46746,25900,179,16588,133,2861,855,230
"경기도","여자","35~39",40184,18842,70,16532,249,3331,934,226
"경기도","여자","40~44",37425,14967,34,17193,417,3533,1016,265
"경기도","여자","45~49",42500,14332,13,19070,592,6348,1777,368
"경기도","여자","50~54",45210,11760,4,17709,801,11727,2780,429
"경기도","여자","55~59",53940,10714,25,17670,1096,17983,5876,576
"경기도","여자","60~64",64282,8730,-,18288,1019,23349,12545,351
"경기도","여자","65~69",53828,4074,-,13634,1148,17956,16737,279
"경기도","여자","70~74",48100,2061,-,9513,1078,15388,19895,165
"경기도","여자","75~79",45576,1276,-,5414,1273,14609,22801,203
"경기도","여자","80~84",35733,185,-,-,1046,14579,19844,79
"경기도","여자","85세 이상",23815,-,-,-,1285,9335,13106,89
"강원도","계","합계",231371,70313,18553,46970,5829,46218,42244,1244
"강원도","계","20세 미만",3110,365,2660,-,-,85,-,-
"강원도","계","20~24",23355,5960,13510,2609,-,914,258,104
"강원도","계","25~29",19192,12089,2079,3947,-,827,192,58
"강원도","계","30~34",13660,9032,262,3305,55,676,276,54
"강원도","계","35~39",11306,6386,7,3678,132,760,286,57
"강원도","계","40~44",11296,6119,4,3311,241,1113,431,77
"강원도","계","45~49",14512,6801,23,4449,263,2048,831,97
"강원도","계","50~54",18255,7476,8,5369,482,3505,1276,139
"강원도","계","55~59",22059,7228,-,5908,856,5621,2236,210
"강원도","계","60~64",24382,5266,-,6335,1125,7065,4376,215
"강원도","계","65~69",18579,2270,-,4175,880,5772,5370,112
"강원도","계","70~74",14964,840,-,2492,611,4681,6296,44
"강원도","계","75~79",15634,400,-,1392,515,5250,8032,45
"강원도","계","80~84",12578,81,-,-,353,4843,7289,12
"강원도","계","85세 이상",8489,-,-,-,316,3058,5095,20
"강원도","남자","합계",115678,46755,11647,26934,3254,15837,10522,729
"강원도","남자","20세 미만",1893,262,1596,-,-,35,-,-
"강원도","남자","20~24",12706,2713,8184,1206,-,458,100,45
"강원도","남자","25~29",12152,7454,1701,2300,-,512,137,48
"강원도","남자","30~34",8952,6145,159,1990,34,360,213,51
"강원도","남자","35~39",7364,4371,7,2306,67,421,178,14
"강원도","남자","40~44",7266,4358,-,1928,134,526,263,57
"강원도","남자","45~49",9097,4877,-,2617,175,863,507,58
"강원도","남자","50~54",11010,5313,-,3235,306,1391,672,93
"강원도","남자","55~59",12130,5072,-,3396,466,2152,914,130
"강원도","남자","60~64",12228,3651,-,3673,702,2782,1300,120
"강원도","남자","65~69",8091,1663,-,2292,525,2141,1425,45
"강원도","남자","70~74",5051,589,-,1371,390,1449,1218,34
"강원도","남자","75~79",3761,237,-,620,249,1232,1405,18
"강원도","남자","80~84",2482,50,-,-,122,1018,1292,-
"강원도","남자","85세 이상",1495,-,-,-,84,497,898,16
"강원도","여자","합계",115693,23558,6906,20036,2575,30381,31722,515
"강원도","여자","20세 미만",1217,103,1064,-,-,50,-,-
"강원도","여자","20~24",10649,3247,5326,1403,-,456,158,59
"강원도","여자","25~29",7040,4635,378,1647,-,315,55,10
"강원도","여자","30~34",4708,2887,103,1315,21,316,63,3
"강원도","여자","35~39",3942,2015,-,1372,65,339,108,43
"강원도","여자","40~44",4030,1761,4,1383,107,587,168,20
"강원도","여자","45~49",5415,1924,23,1832,88,1185,324,39
"강원도","여자","50~54",7245,2163,8,2134,176,2114,604,46
"강원도","여자","55~59",9929,2156,-,2512,390,3469,1322,80
"강원도","여자","60~64",12154,1615,-,2662,423,4283,3076,95
"강원도","여자","65~69",10488,607,-,1883,355,3631,3945,67
"강원도","여자","70~74",9913,251,-,1121,221,3232,5078,10
"강원도","여자","75~79",11873,163,-,772,266,4018,6627,27
"강원도","여자","80~84",10096,31,-,-,231,3825,5997,12
"강원도","여자","85세 이상",6994,-,-,-,232,2561,4197,4
"충청북도","계","합계",236208,83163,17465,49628,4213,38861,41679,1199
"충청북도","계","20세 미만",4090,598,3366,-,-,92,34,-
"충청북도","계","20~24",22676,7001,11803,2761,-,834,247,30
"충청북도","계","25~29",26658,18230,2083,4982,-,980,324,59
"충청북도","계","30~34",18521,12469,162,4896,43,639,268,44
"충청북도","계","35~39",14585,8820,44,4452,135,723,327,84
"충청북도","계","40~44",12949,6922,-,4340,180,894,486,127
"충청북도","계","45~49",15312,7307,7,4897,218,1918,819,146
"충청북도","계","50~54",17924,7295,-,5393,345,3519,1193,179
"충청북도","계","55~59",20327,6568,-,5499,588,5179,2306,187
"충청북도","계","60~64",21150,4681,-,5543,735,6014,4047,130
"충청북도","계","65~69",16282,2103,-,3704,630,4545,5200,100
"충청북도","계","70~74",12642,735,-,2038,418,3578,5823,50
"충청북도","계","75~79",13505,404,-,1123,375,3784,7802,17
"충청북도","계","80~84",11514,30,-,-,273,3720,7452,39
"충청북도","계","85세 이상",8073,-,-,-,273,2442,5351,7
"충청북도","남자","합계",122465,56582,9998,28573,2346,13797,10450,719
"충청북도","남자","20세 미만",2026,267,1697,-,-,54,8,-
"충청북도","남자","20~24",11581,3257,6482,1227,-,462,129,24
"충청북도","남자","25~29",17590,12201,1713,2818,-,594,227,37
"충청북도","남자","30~34",12866,8999,87,3182,32,375,176,15
"충청북도","남자","35~39",9845,6343,19,2731,53,403,253,43
"충청북도","남자","40~44",8591,4938,-,2676,115,458,325,79
"충청북도","남자","45~49",9681,5276,-,2835,139,772,587,72
"충청북도","남자","50~54",10754,5303,-,3219,201,1269,634,128
"충청북도","남자","55~59",11137,4639,-,3088,389,1990,915,116
"충청북도","남자","60~64",10236,3149,-,3183,422,2316,1087,79
"충청북도","남자","65~69",6830,1557,-,2019,365,1674,1165,50
"충청북도","남자","70~74",4149,418,-,1080,258,1236,1113,44
"충청북도","남자","75~79",3244,228,-,515,205,855,1433,8
"충청북도","남자","80~84",2421,7,-,-,97,926,1373,18
"충청북도","남자","85세 이상",1514,-,-,-,70,413,1025,6
"충청북도","여자","합계",113743,26581,7467,21055,1867,25064,31229,480
"충청북도","여자","20세 미만",2064,331,1669,-,-,38,26,-
"충청북도","여자","20~24",11095,3744,5321,1534,-,372,118,6
"충청북도","여자","25~29",9068,6029,370,2164,-,386,97,22
"충청북도","여자","30~34",5655,3470,75,1714,11,264,92,29
"충청북도","여자","35~39",4740,2477,25,1721,82,320,74,41
"충청북도","여자","40~44",4358,1984,-,1664,65,436,161,48
"충청북도","여자","45~49",5631,2031,7,2062,79,1146,232,74
"충청북도","여자","50~54",7170,1992,-,2174,144,2250,559,51
"충청북도","여자","55~59",9190,1929,-,2411,199,3189,1391,71
"충청북도","여자","60~64",10914,1532,-,2360,313,3698,2960,51
"충청북도","여자","65~69",9452,546,-,1685,265,2871,4035,50
"충청북도","여자","70~74",8493,317,-,958,160,2342,4710,6
"충청북도","여자","75~79",10261,176,-,608,170,2929,6369,9
"충청북도","여자","80~84",9093,23,-,-,176,2794,6079,21
"충청북도","여자","85세 이상",6559,-,-,-,203,2029,4326,1
"충청남도","계","합계",304973,118886,20175,54935,4984,47510,56936,1547
"충청남도","계","20세 미만",4912,646,4150,-,-,96,20,-
"충청남도","계","20~24",26810,8311,14168,3099,-,884,296,52
"충청남도","계","25~29",30885,22148,1690,5441,-,1041,488,77
"충청남도","계","30~34",25522,18887,112,4831,53,1053,460,126
"충청남도","계","35~39",20646,13620,34,5186,127,921,649,109
"충청남도","계","40~44",18007,11117,10,4662,199,1296,585,138
"충청남도","계","45~49",20237,11045,11,5550,304,2289,918,120
"충청남도","계","50~54",22102,10596,-,5719,414,3735,1445,193
"충청남도","계","55~59",25582,10334,-,5938,722,5614,2756,218
"충청남도","계","60~64",25799,7040,-,6177,842,6553,4959,228
"충청남도","계","65~69",20045,3073,-,4164,702,5602,6386,118
"충청남도","계","70~74",17619,1371,-,2767,603,4822,7970,86
"충청남도","계","75~79",17741,604,-,1401,354,4707,10624,51
"충청남도","계","80~84",16295,94,-,-,358,5067,10752,24
"충청남도","계","85세 이상",12771,-,-,-,306,3830,8628,7
"충청남도","남자","합계",159737,83663,9528,31112,2784,17599,14111,940
"충청남도","남자","20세 미만",2211,262,1900,-,-,49,-,-
"충청남도","남자","20~24",12101,3988,6173,1292,-,427,180,41
"충청남도","남자","25~29",19786,14255,1374,3151,-,626,332,48
"충청남도","남자","30~34",18321,14087,63,3001,35,668,382,85
"충청남도","남자","35~39",15170,10618,10,3335,98,560,472,77
"충청남도","남자","40~44",12843,8711,5,2786,115,775,374,77
"충청남도","남자","45~49",13567,8293,3,3209,200,1122,676,64
"충청남도","남자","50~54",13778,7767,-,3254,265,1536,829,127
"충청남도","남자","55~59",14652,7395,-,3321,436,2314,1054,132
"충청남도","남자","60~64",13074,4933,-,3383,537,2707,1379,135
"충청남도","남자","65~69",8591,2003,-,2330,415,2283,1487,73
"충청남도","남자","70~74",5905,951,-,1457,304,1609,1540,44
"충청남도","남자","75~79",4169,355,-,593,161,1133,1896,31
"충청남도","남자","80~84",3183,45,-,-,123,1079,1930,6
"충청남도","남자","85세 이상",2386,-,-,-,95,711,1580,-
"충청남도","여자","합계",145236,35223,10647,23823,2200,29911,42825,607
"충청남도","여자","20세 미만",2701,384,2250,-,-,47,20,-
"충청남도","여자","20~24",14709,4323,7995,1807,-,457,116,11
"충청남도","여자","25~29",11099,7893,316,2290,-,415,156,29
"충청남도","여자","30~34",7201,4800,49,1830,18,385,78,41
"충청남도","여자","35~39",5476,3002,24,1851,29,361,177,32
"충청남도","여자","40~44",5164,2406,5,1876,84,521,211,61
"충청남도","여자","45~49",6670,2752,8,2341,104,1167,242,56
"충청남도","여자","50~54",8324,2829,-,2465,149,2199,616,66
"충청남도","여자","55~59",10930,2939,-,2617,286,3300,1702,86
"충청남도","여자","60~64",12725,2107,-,2794,305,3846,3580,93
"충청남도","여자","65~69",11454,1070,-,1834,287,3319,4899,45
"충청남도","여자","70~74",11714,420,-,1310,299,3213,6430,42
"충청남도","여자","75~79",13572,249,-,808,193,3574,8728,20
"충청남도","여자","80~84",13112,49,-,-,235,3988,8822,18
"충청남도","여자","85세 이상",10385,-,-,-,211,3119,7048,7
"전라북도","계","합계",255269,69718,17053,54381,4863,51455,56634,1165
"전라북도","계","20세 미만",3667,382,3087,-,-,194,4,-
"전라북도","계","20~24",21885,5317,11789,3262,-,1270,193,54
"전라북도","계","25~29",21128,12288,1844,5421,-,1125,392,58
"전라북도","계","30~34",15539,9425,203,4596,46,941,274,54
"전라북도","계","35~39",13402,7106,66,4826,171,823,365,45
"전라북도","계","40~44",13171,6542,26,4777,227,1046,488,65
"전라북도","계","45~49",16426,6976,25,5806,295,2221,913,190
"전라북도","계","50~54",18814,7442,-,5330,491,3954,1431,166
"전라북도","계","55~59",21310,6307,7,5704,615,5842,2651,184
"전라북도","계","60~64",23174,4589,-,6046,782,6840,4778,139
"전라북도","계","65~69",19255,1961,6,4345,606,5888,6365,84
"전라북도","계","70~74",19054,878,-,2878,514,5668,9062,54
"전라북도","계","75~79",18834,434,-,1390,474,5694,10798,44
"전라북도","계","80~84",16847,71,-,-,347,5770,10646,13
"전라북도","계","85세 이상",12763,-,-,-,295,4179,8274,15
"전라북도","남자","합계",121764,45975,10135,31895,2706,17691,12586,776
"전라북도","남자","20세 미만",2075,302,1712,-,-,57,4,-
"전라북도","남자","20~24",11500,2394,6686,1590,-,688,120,22
"전라북도","남자","25~29",12367,7021,1570,2967,-,534,243,32
"전라북도","남자","30~34",10214,6455,141,2833,33,532,182,38
"전라북도","남자","35~39",9055,5159,25,3082,77,463,219,30
"전라북도","남자","40~44",8829,4725,-,2948,132,604,370,50
"전라북도","남자","45~49",10753,5141,1,3574,183,1067,638,149
"전라북도","남자","50~54",11493,5299,-,3280,327,1669,785,133
"전라북도","남자","55~59",11798,4342,-,3416,425,2364,1121,130
"전라북도","남자","60~64",11212,3041,-,3686,526,2619,1243,97
"전라북도","남자","65~69",7851,1268,-,2449,367,2294,1442,31
"전라북도","남자","70~74",5887,580,-,1537,283,1810,1658,19
"전라북도","남자","75~79",3779,219,-,533,167,1230,1590,40
"전라북도","남자","80~84",2867,29,-,-,120,1060,1653,5
"전라북도","남자","85세 이상",2084,-,-,-,66,700,1318,-
"전라북도","여자","합계",133505,23743,6918,22486,2157,33764,44048,389
"전라북도","여자","20세 미만",1592,80,1375,-,-,137,-,-
"전라북도","여자","20~24",10385,2923,5103,1672,-,582,73,32
"전라북도","여자","25~29",8761,5267,274,2454,-,591,149,26
"전라북도","여자","30~34",5325,2970,62,1763,13,409,92,16
"전라북도","여자","35~39",4347,1947,41,1744,94,360,146,15
"전라북도","여자","40~44",4342,1817,26,1829,95,442,118,15
"전라북도","여자","45~49",5673,1835,24,2232,112,1154,275,41
"전라북도","여자","50~54",7321,2143,-,2050,164,2285,646,33
"전라북도","여자","55~59",9512,1965,7,2288,190,3478,1530,54
"전라북도","여자","60~64",11962,1548,-,2360,256,4221,3535,42
"전라북도","여자","65~69",11404,693,6,1896,239,3594,4923,53
"전라북도","여자","70~74",13167,298,-,1341,231,3858,7404,35
"전라북도","여자","75~79",15055,215,-,857,307,4464,9208,4
"전라북도","여자","80~84",13980,42,-,-,227,4710,8993,8
"전라북도","여자","85세 이상",10679,-,-,-,229,3479,6956,15
"전라남도","계","합계",256633,72928,7220,43565,5580,54587,71750,1003
"전라남도","계","20세 미만",2386,628,1657,-,-,76,25,-
"전라남도","계","20~24",12595,4871,4857,1929,-,708,216,14
"전라남도","계","25~29",16345,11250,611,3458,-,700,318,8
"전라남도","계","30~34",12926,8669,83,3032,59,723,303,57
"전라남도","계","35~39",12505,7233,-,3903,101,866,329,73
"전라남도","계","40~44",12310,6625,1,3906,219,966,540,53
"전라남도","계","45~49",15922,8005,10,4391,375,2177,817,147
"전라남도","계","50~54",19413,8409,1,5092,463,3938,1403,107
"전라남도","계","55~59",22648,7783,-,5152,773,5864,2898,178
"전라남도","계","60~64",24469,5367,-,5202,971,7350,5451,128
"전라남도","계","65~69",20765,2526,-,3731,696,6202,7504,106
"전라남도","계","70~74",21347,1115,-,2461,646,6281,10759,85
"전라남도","계","75~79",24219,410,-,1308,448,6784,15256,13
"전라남도","계","80~84",22384,37,-,-,424,7071,14830,22
"전라남도","계","85세 이상",16399,-,-,-,405,4881,11101,12
"전라남도","남자","합계",120032,51062,4399,26738,3261,19256,14651,665
"전라남도","남자","20세 미만",1580,397,1128,-,-,43,12,-
"전라남도","남자","20~24",6779,2520,2772,997,-,345,143,2
"전라남도","남자","25~29",9862,6807,455,1981,-,431,180,8
"전라남도","남자","30~34",8877,6237,37,1940,50,379,193,41
"전라남도","남자","35~39",8898,5455,-,2617,56,515,206,49
"전라남도","남자","40~44",8728,5093,-,2522,131,543,394,45
"전라남도","남자","45~49",10752,6029,7,2803,233,1050,558,72
